# MEAN_SAMPLE_SIZE = 74380
# TOTAL_GENES = 17852
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
BARRIER_CANCER_RELAPSE_TUMOR...1         SET      10      -0.4335    -0.010257      0.34058      0.89845 BARRIER_CANCER_RELAPSE_TUMOR_SAMPLE_DN
BARRIER_CANCER_RELAPSE_TUMOR...2         SET      15     0.099688    0.0028885      0.32971       0.3812 BARRIER_CANCER_RELAPSE_TUMOR_SAMPLE_UP
BARRIER_COLON_CANCER_RECURRE...1         SET      14     -0.48543    -0.013589      0.33416      0.92683 BARRIER_COLON_CANCER_RECURRENCE_DN
BARRIER_COLON_CANCER_RECURRE...2         SET      37    -0.017366  -0.00078982      0.20321      0.53405 BARRIER_COLON_CANCER_RECURRENCE_UP
BASAKI_YBX1_TARGETS_DN                   SET     354     0.025264    0.0035222     0.068606      0.35635 BASAKI_YBX1_TARGETS_DN
BASAKI_YBX1_TARGETS_UP                   SET     261     0.014528    0.0017438       0.0754      0.42361 BASAKI_YBX1_TARGETS_UP
BASSO_B_LYMPHOCYTE_NETWORK               SET     124      0.26233     0.021788       0.1097    0.0083996 BASSO_B_LYMPHOCYTE_NETWORK
BASSO_CD40_SIGNALING_DN                  SET      59     -0.10369   -0.0059516      0.16747       0.7321 BASSO_CD40_SIGNALING_DN
BASSO_CD40_SIGNALING_UP                  SET      90     -0.06784   -0.0048048      0.14274       0.6827 BASSO_CD40_SIGNALING_UP
BASSO_HAIRY_CELL_LEUKEMIA_DN             SET       5     -0.50873    -0.008513      0.59547      0.80353 BASSO_HAIRY_CELL_LEUKEMIA_DN
BASSO_HAIRY_CELL_LEUKEMIA_UP             SET      74       0.1718     0.011039      0.15914      0.14018 BASSO_HAIRY_CELL_LEUKEMIA_UP
BAUS_TFF2_TARGETS_DN                     SET      11     -0.76466    -0.018976      0.45005      0.95533 BAUS_TFF2_TARGETS_DN
BAUS_TFF2_TARGETS_UP                     SET      28     -0.13661    -0.005406      0.24175      0.71399 BAUS_TFF2_TARGETS_UP
