# MEAN_SAMPLE_SIZE = 74380
# TOTAL_GENES = 17852
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
REACTOME_ERYTHROCYTES_TAKE_U...2         SET       7     -0.37521   -0.0074285      0.49039      0.77789 REACTOME_ERYTHROCYTES_TAKE_UP_OXYGEN_AND_RELEASE_CARBON_DIOXIDE
REACTOME_ERYTHROPOIETIN_ACTI...1         SET      11     -0.29234   -0.0072548      0.42137      0.75609 REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOINOSITIDE_3_KINASE_PI3K
REACTOME_ERYTHROPOIETIN_ACTI...2         SET       6    -0.096207   -0.0017635      0.51023      0.57478 REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOLIPASE_C_GAMMA_PLCG
REACTOME_ERYTHROPOIETIN_ACTI...3         SET      12     -0.25068   -0.0064974      0.34523      0.76611 REACTOME_ERYTHROPOIETIN_ACTIVATES_RAS
REACTOME_ERYTHROPOIETIN_ACTI...4         SET       6       0.2934    0.0053782      0.60924      0.31505 REACTOME_ERYTHROPOIETIN_ACTIVATES_STAT5
REACTOME_ER_QUALITY_CONTROL_...          SET      20     0.090102    0.0030142      0.27591        0.372 REACTOME_ER_QUALITY_CONTROL_COMPARTMENT_ERQC
REACTOME_ER_TO_GOLGI_ANTEROG...          SET     141     0.017702     0.001567      0.10852      0.43521 REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT
REACTOME_ESR_MEDIATED_SIGNAL...          SET     171      0.17131     0.016686     0.099475      0.04253 REACTOME_ESR_MEDIATED_SIGNALING
REACTOME_ESTABLISHMENT_OF_SI...          SET       9       -0.291   -0.0065323      0.47943      0.72806 REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION
REACTOME_ESTROGEN_BIOSYNTHES...          SET       6     0.043065   0.00078939      0.55414      0.46903 REACTOME_ESTROGEN_BIOSYNTHESIS
REACTOME_ESTROGEN_DEPENDENT_...1         SET     104      0.22866     0.017402      0.13136     0.040876 REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION
REACTOME_ESTROGEN_DEPENDENT_...2         SET      22     0.043989    0.0015433       0.2752       0.4365 REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING
REACTOME_ESTROGEN_STIMULATED...          SET       5     -0.30922   -0.0051744      0.50779      0.72872 REACTOME_ESTROGEN_STIMULATED_SIGNALING_THROUGH_PRKCZ
REACTOME_ETHANOL_OXIDATION               SET      11     0.087317    0.0021669      0.51837      0.43312 REACTOME_ETHANOL_OXIDATION
REACTOME_EUKARYOTIC_TRANSLAT...1         SET      82      0.13485    0.0091183      0.12666      0.14352 REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION
REACTOME_EUKARYOTIC_TRANSLAT...2         SET     103     0.048084     0.003642      0.11402      0.33662 REACTOME_EUKARYOTIC_TRANSLATION_INITIATION
REACTOME_EXPORT_OF_VIRAL_RIB...          SET      31     -0.37957    -0.015804       0.2542       0.9323 REACTOME_EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS
REACTOME_EXTENSION_OF_TELOME...          SET      48     -0.12834   -0.0066463      0.16663      0.77941 REACTOME_EXTENSION_OF_TELOMERES
REACTOME_EXTRACELLULAR_MATRI...          SET     278     -0.15903    -0.019691     0.085562      0.96845 REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION
REACTOME_EXTRA_NUCLEAR_ESTRO...          SET      71     0.092789    0.0058402      0.14834      0.26582 REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING
REACTOME_EXTRINSIC_PATHWAY_O...          SET       4      0.68564     0.010262      0.64634       0.1444 REACTOME_EXTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION
REACTOME_FACTORS_INVOLVED_IN...          SET     143     -0.13577    -0.012103      0.11383       0.8835 REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION
REACTOME_FANCONI_ANEMIA_PATH...          SET      36    -0.071423   -0.0032042      0.18961       0.6468 REACTOME_FANCONI_ANEMIA_PATHWAY
REACTOME_FASL_CD95L_SIGNALING            SET       5     -0.44388   -0.0074277      0.62193      0.76229 REACTOME_FASL_CD95L_SIGNALING
REACTOME_FATTY_ACIDS                     SET      13      0.15597    0.0042074      0.37002       0.3367 REACTOME_FATTY_ACIDS
REACTOME_FATTY_ACIDS_BOUND_T...          SET       8     -0.22746   -0.0048141      0.49527      0.67697 REACTOME_FATTY_ACIDS_BOUND_TO_GPR40_FFAR1_REGULATE_INSULIN_SECRETION
REACTOME_FATTY_ACID_METABOLI...          SET     159      0.01318    0.0012383      0.10269      0.44894 REACTOME_FATTY_ACID_METABOLISM
REACTOME_FATTY_ACYL_COA_BIOS...          SET      33     -0.26092    -0.011208      0.23812      0.86339 REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS
REACTOME_FBXW7_MUTANTS_AND_N...          SET       4      0.38114    0.0057047      0.73976       0.3032 REACTOME_FBXW7_MUTANTS_AND_NOTCH1_IN_CANCER
REACTOME_FCERI_MEDIATED_CA_2...          SET      29     -0.13312   -0.0053613      0.24403       0.7073 REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION
REACTOME_FCERI_MEDIATED_MAPK...          SET      30     -0.19578   -0.0080193      0.21171      0.82244 REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION
REACTOME_FCERI_MEDIATED_NF_K...          SET      75      0.11228    0.0072623      0.14692      0.22238 REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION
REACTOME_FCGAMMA_RECEPTOR_FC...          SET      78    -0.056378   -0.0037186      0.14985      0.64662 REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS
REACTOME_FCGR3A_MEDIATED_IL1...          SET      35     -0.12401   -0.0054857      0.22799      0.70675 REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS
REACTOME_FCGR_ACTIVATION                 SET      11      0.25474    0.0063216      0.41868      0.27145 REACTOME_FCGR_ACTIVATION
REACTOME_FC_EPSILON_RECEPTOR...          SET     122    -0.025204   -0.0020765      0.11458      0.58705 REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING
REACTOME_FERTILIZATION                   SET      24     -0.63929    -0.023425      0.25497      0.99391 REACTOME_FERTILIZATION
REACTOME_FGFR1B_LIGAND_BINDI...          SET       6      0.09194    0.0016853      0.55354      0.43404 REACTOME_FGFR1B_LIGAND_BINDING_AND_ACTIVATION
REACTOME_FGFR1C_LIGAND_BINDI...          SET      11     -0.41298    -0.010249      0.43185      0.83054 REACTOME_FGFR1C_LIGAND_BINDING_AND_ACTIVATION
REACTOME_FGFR1_LIGAND_BINDIN...          SET      15     -0.20381   -0.0059055      0.37919      0.70453 REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION
REACTOME_FGFR1_MUTANT_RECEPT...          SET      30     -0.53694    -0.021993      0.26658        0.978 REACTOME_FGFR1_MUTANT_RECEPTOR_ACTIVATION
REACTOME_FGFR2B_LIGAND_BINDI...          SET      10     -0.47917    -0.011338      0.47326      0.84434 REACTOME_FGFR2B_LIGAND_BINDING_AND_ACTIVATION
REACTOME_FGFR2C_LIGAND_BINDI...          SET      12     -0.83284    -0.021586      0.44271      0.97002 REACTOME_FGFR2C_LIGAND_BINDING_AND_ACTIVATION
REACTOME_FGFR2_ALTERNATIVE_S...          SET      25      0.21689    0.0081112      0.21562      0.15724 REACTOME_FGFR2_ALTERNATIVE_SPLICING
REACTOME_FGFR2_LIGAND_BINDIN...          SET      19     -0.65553    -0.021375      0.34983      0.96952 REACTOME_FGFR2_LIGAND_BINDING_AND_ACTIVATION
REACTOME_FGFR2_MUTANT_RECEPT...          SET      31     -0.16108   -0.0067068       0.2224      0.76555 REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION
REACTOME_FGFR3B_LIGAND_BINDI...          SET       7     -0.56015     -0.01109      0.58151      0.83228 REACTOME_FGFR3B_LIGAND_BINDING_AND_ACTIVATION
REACTOME_FGFR3_LIGAND_BINDIN...          SET      12     -0.57295     -0.01485      0.43807      0.90454 REACTOME_FGFR3_LIGAND_BINDING_AND_ACTIVATION
REACTOME_FGFRL1_MODULATION_O...          SET      13     -0.17715   -0.0047789      0.41819      0.66407 REACTOME_FGFRL1_MODULATION_OF_FGFR1_SIGNALING
REACTOME_FIBRONECTIN_MATRIX_...          SET       6     0.015403   0.00028233      0.43447      0.48586 REACTOME_FIBRONECTIN_MATRIX_FORMATION
REACTOME_FICOLINS_BIND_TO_RE...          SET       5       1.0515     0.017595      0.54742     0.027386 REACTOME_FICOLINS_BIND_TO_REPETITIVE_CARBOHYDRATE_STRUCTURES_ON_THE_TARGET_CELL_SURFACE
REACTOME_FLT3_SIGNALING                  SET      37     0.042555    0.0019354      0.19342      0.41293 REACTOME_FLT3_SIGNALING
REACTOME_FLT3_SIGNALING_BY_C...          SET       7      0.26877    0.0053212      0.51718      0.30165 REACTOME_FLT3_SIGNALING_BY_CBL_MUTANTS
REACTOME_FLT3_SIGNALING_IN_D...          SET      28    -0.047498   -0.0018797      0.23327      0.58067 REACTOME_FLT3_SIGNALING_IN_DISEASE
REACTOME_FLT3_SIGNALING_THRO...          SET       6     -0.54789    -0.010043      0.59386      0.82189 REACTOME_FLT3_SIGNALING_THROUGH_SRC_FAMILY_KINASES
REACTOME_FOLDING_OF_ACTIN_BY...          SET      10      0.20308    0.0048051      0.34501      0.27807 REACTOME_FOLDING_OF_ACTIN_BY_CCT_TRIC
REACTOME_FORMATION_OF_APOPTO...          SET       9     -0.53617    -0.012036       0.3852      0.91802 REACTOME_FORMATION_OF_APOPTOSOME
REACTOME_FORMATION_OF_ATP_BY...          SET      15      0.26011    0.0075367      0.26531      0.16346 REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING
REACTOME_FORMATION_OF_AXIAL_...          SET      14      0.26369    0.0073818      0.39375      0.25153 REACTOME_FORMATION_OF_AXIAL_MESODERM
REACTOME_FORMATION_OF_FIBRIN...          SET      33     -0.24254    -0.010418      0.23564      0.84831 REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE
REACTOME_FORMATION_OF_INCISI...          SET      38      0.24002     0.011062       0.1922      0.10587 REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER
REACTOME_FORMATION_OF_LATERA...          SET       5     -0.75667    -0.012662      0.56276      0.91061 REACTOME_FORMATION_OF_LATERAL_PLATE_MESODERM
REACTOME_FORMATION_OF_PARAXI...          SET      21    -0.080747   -0.0027679      0.28086      0.61313 REACTOME_FORMATION_OF_PARAXIAL_MESODERM
REACTOME_FORMATION_OF_RNA_PO...          SET      56     0.089794    0.0050214      0.15202      0.27737 REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX
REACTOME_FORMATION_OF_SENESC...          SET      12     -0.24343   -0.0063095      0.34208      0.76164 REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF
REACTOME_FORMATION_OF_TC_NER...          SET      48    -0.046833   -0.0024253      0.17692      0.60438 REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX
REACTOME_FORMATION_OF_THE_BE...          SET      51      0.38962     0.020795      0.19464     0.022666 REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX
REACTOME_FORMATION_OF_THE_CO...          SET     121      0.16517     0.013553      0.15391      0.14161 REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE
REACTOME_FORMATION_OF_THE_EA...          SET      31      0.21665    0.0090203      0.20399      0.14412 REACTOME_FORMATION_OF_THE_EARLY_ELONGATION_COMPLEX
REACTOME_FORMATION_OF_TUBULI...          SET      21    -0.057692   -0.0019776      0.23797      0.59578 REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC
REACTOME_FORMATION_OF_XYLULO...          SET       5      0.18532    0.0031011      0.45708      0.34258 REACTOME_FORMATION_OF_XYLULOSE_5_PHOSPHATE
REACTOME_FORMYL_PEPTIDE_RECE...          SET       7     -0.57009    -0.011287      0.62571      0.81888 REACTOME_FORMYL_PEPTIDE_RECEPTORS_BIND_FORMYL_PEPTIDES_AND_MANY_OTHER_LIGANDS
REACTOME_FOXO_MEDIATED_TRANS...1         SET      58    -0.040006   -0.0022767      0.17362      0.59111 REACTOME_FOXO_MEDIATED_TRANSCRIPTION
REACTOME_FOXO_MEDIATED_TRANS...2         SET      15        0.663     0.019211      0.38164     0.041182 REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES
REACTOME_FOXO_MEDIATED_TRANS...3         SET      13    -0.019919  -0.00053734      0.35647      0.52228 REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES
REACTOME_FOXO_MEDIATED_TRANS...4         SET      27     -0.16875   -0.0065581      0.26972      0.73423 REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES
REACTOME_FREE_FATTY_ACIDS_RE...          SET      10     -0.32356    -0.007656      0.45264      0.76264 REACTOME_FREE_FATTY_ACIDS_REGULATE_INSULIN_SECRETION
REACTOME_FREE_FATTY_ACID_REC...          SET       3       1.1208     0.014528       1.0487       0.1426 REACTOME_FREE_FATTY_ACID_RECEPTORS
REACTOME_FRS_MEDIATED_FGFR1_...          SET      23     -0.16099   -0.0057749      0.26047      0.73173 REACTOME_FRS_MEDIATED_FGFR1_SIGNALING
REACTOME_FRS_MEDIATED_FGFR2_...          SET      24     -0.34751    -0.012734      0.26054      0.90886 REACTOME_FRS_MEDIATED_FGFR2_SIGNALING
REACTOME_FRS_MEDIATED_FGFR3_...          SET      19     -0.24985   -0.0081471      0.28201      0.81218 REACTOME_FRS_MEDIATED_FGFR3_SIGNALING
REACTOME_FRS_MEDIATED_FGFR4_...          SET      21      -0.3475    -0.011912      0.27181      0.89945 REACTOME_FRS_MEDIATED_FGFR4_SIGNALING
REACTOME_FRUCTOSE_CATABOLISM             SET       5     -0.89961    -0.015054      0.46854      0.97256 REACTOME_FRUCTOSE_CATABOLISM
REACTOME_FRUCTOSE_METABOLISM             SET       7      -1.0161    -0.020117      0.42699      0.99133 REACTOME_FRUCTOSE_METABOLISM
REACTOME_G0_AND_EARLY_G1                 SET      26      0.21743    0.0082921      0.22609      0.16811 REACTOME_G0_AND_EARLY_G1
REACTOME_G1_S_DNA_DAMAGE_CHE...          SET      64      0.18401     0.010998      0.15427      0.11648 REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS
REACTOME_G1_S_SPECIFIC_TRANS...          SET      26      0.17674    0.0067401      0.23651      0.22746 REACTOME_G1_S_SPECIFIC_TRANSCRIPTION
REACTOME_G2_M_CHECKPOINTS                SET     135      0.13533     0.011724      0.10654      0.10201 REACTOME_G2_M_CHECKPOINTS
REACTOME_G2_M_DNA_DAMAGE_CHE...          SET      68    -0.014574  -0.00089778      0.14824      0.53916 REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT
REACTOME_G2_M_DNA_REPLICATIO...          SET       5    -0.059286  -0.00099208      0.51887      0.54548 REACTOME_G2_M_DNA_REPLICATION_CHECKPOINT
REACTOME_G2_PHASE                        SET       5      0.15506    0.0025947      0.45199      0.36578 REACTOME_G2_PHASE
REACTOME_GAB1_SIGNALOSOME                SET      17      0.10453    0.0032243      0.30846      0.36735 REACTOME_GAB1_SIGNALOSOME
REACTOME_GABA_B_RECEPTOR_ACT...          SET      41      0.10204    0.0048846       0.2027      0.30734 REACTOME_GABA_B_RECEPTOR_ACTIVATION
REACTOME_GABA_RECEPTOR_ACTIV...          SET      54      0.25406     0.013952      0.18041     0.079542 REACTOME_GABA_RECEPTOR_ACTIVATION
REACTOME_GABA_SYNTHESIS_RELE...          SET      19    -0.067326   -0.0021953      0.30991      0.58599 REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION
REACTOME_GAMMA_CARBOXYLATION...1         SET      33    -0.062625   -0.0026901      0.23233      0.60624 REACTOME_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION
REACTOME_GAMMA_CARBOXYLATION...2         SET      10     -0.68368    -0.016177      0.43318      0.94274 REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS
REACTOME_GAP_FILLING_DNA_REP...          SET      25      -0.1156   -0.0043231      0.23684      0.68725 REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER
REACTOME_GAP_JUNCTION_ASSEMB...          SET      27     -0.18785   -0.0073002      0.24847      0.77518 REACTOME_GAP_JUNCTION_ASSEMBLY
REACTOME_GAP_JUNCTION_DEGRAD...          SET      11      0.40846     0.010136      0.38988      0.14741 REACTOME_GAP_JUNCTION_DEGRADATION
REACTOME_GAP_JUNCTION_TRAFFI...          SET      39    -0.057029   -0.0026627      0.20764      0.60821 REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION
REACTOME_GASTRIN_CREB_SIGNAL...          SET      16     -0.51844    -0.015514      0.28815        0.964 REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK
REACTOME_GASTRULATION                    SET      47     0.073221    0.0037522      0.19461      0.35337 REACTOME_GASTRULATION
REACTOME_GDP_FUCOSE_BIOSYNTH...          SET       5       0.2001    0.0033484      0.60248       0.3699 REACTOME_GDP_FUCOSE_BIOSYNTHESIS
REACTOME_GENERATION_OF_SECON...          SET      27     -0.18064     -0.00702      0.25406      0.76146 REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES
REACTOME_GENE_AND_PROTEIN_EX...          SET      33      0.15129     0.006499      0.18753       0.2099 REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION
REACTOME_GENE_SILENCING_BY_R...          SET      93     0.044884    0.0032312      0.13437      0.36918 REACTOME_GENE_SILENCING_BY_RNA
REACTOME_GERM_LAYER_FORMATIO...          SET      16      0.43058     0.012885      0.34092       0.1033 REACTOME_GERM_LAYER_FORMATION_AT_GASTRULATION
REACTOME_GLI_PROTEINS_BIND_P...          SET       7    -0.076605   -0.0015167      0.57616      0.55289 REACTOME_GLI_PROTEINS_BIND_PROMOTERS_OF_HH_RESPONSIVE_GENES_TO_PROMOTE_TRANSCRIPTION
REACTOME_GLOBAL_GENOME_NUCLE...          SET      79    -0.068952   -0.0045769      0.13585      0.69411 REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER
REACTOME_GLUCAGON_LIKE_PEPTI...          SET      40      0.13555    0.0064093      0.20655      0.25584 REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION
REACTOME_GLUCAGON_SIGNALING_...          SET      31      0.18456    0.0076844      0.23363      0.21478 REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION
REACTOME_GLUCAGON_TYPE_LIGAN...          SET      31      0.23628    0.0098377      0.22901      0.15111 REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS
REACTOME_GLUCOCORTICOID_BIOS...          SET       9      0.34681    0.0077853      0.45607       0.2235 REACTOME_GLUCOCORTICOID_BIOSYNTHESIS
REACTOME_GLUCONEOGENESIS                 SET      29     -0.19556   -0.0078758      0.22894      0.80349 REACTOME_GLUCONEOGENESIS
REACTOME_GLUCOSE_METABOLISM              SET      83    -0.080335   -0.0054651      0.14691      0.70775 REACTOME_GLUCOSE_METABOLISM
REACTOME_GLUCURONIDATION                 SET      21     -0.21631   -0.0074149      0.40246      0.70453 REACTOME_GLUCURONIDATION
REACTOME_GLUTAMATE_AND_GLUTA...          SET      12      0.55728     0.014444      0.40067     0.082143 REACTOME_GLUTAMATE_AND_GLUTAMINE_METABOLISM
REACTOME_GLUTAMATE_NEUROTRAN...          SET      24      0.45752     0.016765       0.2738     0.047368 REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE
REACTOME_GLUTATHIONE_CONJUGA...          SET      30      0.11977     0.004906      0.25598      0.31993 REACTOME_GLUTATHIONE_CONJUGATION
REACTOME_GLUTATHIONE_SYNTHES...          SET       9     -0.43529   -0.0097714      0.45267      0.83187 REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING
REACTOME_GLYCEROPHOSPHOLIPID...1         SET     117    -0.046021   -0.0037135       0.1224      0.64654 REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS
REACTOME_GLYCEROPHOSPHOLIPID...2         SET       7      0.31972    0.0063299      0.44862      0.23803 REACTOME_GLYCEROPHOSPHOLIPID_CATABOLISM
REACTOME_GLYCOGEN_BREAKDOWN_...          SET      11      0.57602     0.014294      0.40292     0.076426 REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS
REACTOME_GLYCOGEN_METABOLISM             SET      22      0.22933    0.0080458      0.28225      0.20826 REACTOME_GLYCOGEN_METABOLISM
REACTOME_GLYCOGEN_STORAGE_DI...          SET      15     -0.27266   -0.0079003      0.32553      0.79886 REACTOME_GLYCOGEN_STORAGE_DISEASES
REACTOME_GLYCOGEN_SYNTHESIS              SET      13     0.046797    0.0012624      0.37438      0.45026 REACTOME_GLYCOGEN_SYNTHESIS
REACTOME_GLYCOLYSIS                      SET      64    -0.085326   -0.0050999      0.16931      0.69286 REACTOME_GLYCOLYSIS
REACTOME_GLYCOSAMINOGLYCAN_M...          SET     118    -0.020226    -0.001639      0.11705       0.5686 REACTOME_GLYCOSAMINOGLYCAN_METABOLISM
REACTOME_GLYCOSPHINGOLIPID_M...          SET      36    -0.098189    -0.004405      0.21456      0.67639 REACTOME_GLYCOSPHINGOLIPID_METABOLISM
REACTOME_GLYOXYLATE_METABOLI...          SET      29     0.050754     0.002044      0.25412      0.42085 REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION
REACTOME_GOLGI_ASSOCIATED_VE...          SET      48    -0.054103   -0.0028017      0.18402      0.61562 REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS
REACTOME_GOLGI_CISTERNAE_PER...          SET      13    -0.013709  -0.00036983      0.36889      0.51482 REACTOME_GOLGI_CISTERNAE_PERICENTRIOLAR_STACK_REORGANIZATION
REACTOME_GOLGI_TO_ER_RETROGR...          SET     121     0.059515    0.0048833      0.11737      0.30605 REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT
REACTOME_GP1B_IX_V_ACTIVATIO...          SET      10     -0.69236    -0.016382       0.4349       0.9443 REACTOME_GP1B_IX_V_ACTIVATION_SIGNALLING
REACTOME_GPCR_LIGAND_BINDING             SET     406    -0.082465    -0.012294     0.070813      0.87789 REACTOME_GPCR_LIGAND_BINDING
REACTOME_GPER1_SIGNALING                 SET      42      0.14853    0.0071961      0.18775      0.21445 REACTOME_GPER1_SIGNALING
REACTOME_GPVI_MEDIATED_ACTIV...          SET      32     -0.17035   -0.0072061      0.22221      0.77834 REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE
REACTOME_GRB2_EVENTS_IN_ERBB...          SET      16     -0.33639    -0.010067      0.30027       0.8687 REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING
REACTOME_GRB2_SOS_PROVIDES_L...          SET      15     0.090703    0.0026282      0.36621      0.40219 REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS
REACTOME_GRB7_EVENTS_IN_ERBB...          SET       5      -1.0349    -0.017318      0.58285      0.96209 REACTOME_GRB7_EVENTS_IN_ERBB2_SIGNALING
REACTOME_GROWTH_HORMONE_RECE...          SET      21      0.52183     0.017887      0.33845     0.061571 REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING
REACTOME_G_ALPHA_12_13_SIGNA...          SET      73    -0.072489   -0.0046261      0.15091       0.6845 REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS
REACTOME_G_ALPHA_I_SIGNALLIN...          SET     281     -0.11498    -0.014312     0.084503      0.91318 REACTOME_G_ALPHA_I_SIGNALLING_EVENTS
REACTOME_G_ALPHA_Q_SIGNALLIN...          SET     198    -0.074575   -0.0078104     0.094326      0.78541 REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS
REACTOME_G_ALPHA_S_SIGNALLIN...          SET     142      0.11554     0.010264      0.11104      0.14907 REACTOME_G_ALPHA_S_SIGNALLING_EVENTS
REACTOME_G_ALPHA_Z_SIGNALLIN...          SET      45      0.02919    0.0014637       0.1928      0.43983 REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS
REACTOME_G_BETA_GAMMA_SIGNAL...1         SET      18      0.12413    0.0039398       0.2565      0.31421 REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_CDC42
REACTOME_G_BETA_GAMMA_SIGNAL...2         SET      23      0.10222    0.0036666      0.25125      0.34207 REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA
REACTOME_G_PROTEIN_ACTIVATION            SET      23      0.19817    0.0071087      0.26184      0.22458 REACTOME_G_PROTEIN_ACTIVATION
REACTOME_G_PROTEIN_BETA_GAMM...          SET      28   -0.0098947  -0.00039157      0.21573      0.51829 REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING
REACTOME_G_PROTEIN_MEDIATED_...          SET      51      -0.1704   -0.0090949       0.1895      0.81572 REACTOME_G_PROTEIN_MEDIATED_EVENTS
REACTOME_HATS_ACETYLATE_HIST...          SET      85    0.0010855   7.4729e-05      0.13407      0.49677 REACTOME_HATS_ACETYLATE_HISTONES
REACTOME_HCMV_EARLY_EVENTS               SET      79     0.010573    0.0007018      0.15073      0.47204 REACTOME_HCMV_EARLY_EVENTS
REACTOME_HCMV_INFECTION                  SET     102    -0.069618   -0.0052474       0.1303      0.70342 REACTOME_HCMV_INFECTION
REACTOME_HCMV_LATE_EVENTS                SET      66     -0.19498    -0.011834      0.16658       0.8791 REACTOME_HCMV_LATE_EVENTS
REACTOME_HDACS_DEACETYLATE_H...          SET      43     0.022124    0.0010845       0.1975       0.4554 REACTOME_HDACS_DEACETYLATE_HISTONES
REACTOME_HDL_ASSEMBLY                    SET       5     -0.21503   -0.0035982      0.66019      0.62767 REACTOME_HDL_ASSEMBLY
REACTOME_HDL_CLEARANCE                   SET       5      0.31215    0.0052234      0.65395      0.31657 REACTOME_HDL_CLEARANCE
REACTOME_HDL_REMODELING                  SET      10     -0.13523   -0.0031998      0.41248      0.62849 REACTOME_HDL_REMODELING
REACTOME_HDMS_DEMETHYLATE_HI...          SET      24      0.31946     0.011706      0.25869      0.10844 REACTOME_HDMS_DEMETHYLATE_HISTONES
REACTOME_HDR_THROUGH_HOMOLOG...          SET      66    -0.081957   -0.0049742       0.1504      0.70709 REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR
REACTOME_HDR_THROUGH_MMEJ_AL...          SET      11     -0.24767   -0.0061462       0.3438      0.76436 REACTOME_HDR_THROUGH_MMEJ_ALT_NHEJ
REACTOME_HDR_THROUGH_SINGLE_...          SET      37     -0.20874   -0.0094936      0.19622      0.85628 REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA
