# TOTAL_GENES = 18841
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GOBP_LEUKOCYTE_ACTIVATION_IN...          SET      46     0.068575    0.0033844      0.15906      0.33318 GOBP_LEUKOCYTE_ACTIVATION_INVOLVED_IN_INFLAMMATORY_RESPONSE
GOBP_LEUKOCYTE_ADHESION_TO_A...          SET       5     -0.89232    -0.014535       0.4711      0.97089 GOBP_LEUKOCYTE_ADHESION_TO_ARTERIAL_ENDOTHELIAL_CELL
GOBP_LEUKOCYTE_ADHESION_TO_V...          SET      46     -0.11876   -0.0058613      0.15617      0.77651 GOBP_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL
GOBP_LEUKOCYTE_AGGREGATION               SET      12     -0.66591    -0.016801      0.33102      0.97787 GOBP_LEUKOCYTE_AGGREGATION
GOBP_LEUKOCYTE_APOPTOTIC_PRO...          SET     112      0.14934      0.01148     0.095852     0.059626 GOBP_LEUKOCYTE_APOPTOTIC_PROCESS
GOBP_LEUKOCYTE_CELL_CELL_ADH...          SET     382   -0.0066247   -0.0009337     0.056761      0.54645 GOBP_LEUKOCYTE_CELL_CELL_ADHESION
GOBP_LEUKOCYTE_CHEMOTAXIS                SET     219    -0.095689    -0.010257     0.074973      0.89907 GOBP_LEUKOCYTE_CHEMOTAXIS
GOBP_LEUKOCYTE_CHEMOTAXIS_IN...          SET       8     -0.18503   -0.0038121      0.36806      0.69242 GOBP_LEUKOCYTE_CHEMOTAXIS_INVOLVED_IN_INFLAMMATORY_RESPONSE
GOBP_LEUKOCYTE_DEGRANULATION             SET      77    -0.058658   -0.0037423      0.11553      0.69417 GOBP_LEUKOCYTE_DEGRANULATION
GOBP_LEUKOCYTE_DIFFERENTIATI...          SET     578     0.046204    0.0079678     0.045521      0.15506 GOBP_LEUKOCYTE_DIFFERENTIATION
GOBP_LEUKOCYTE_HOMEOSTASIS               SET      96      0.11963    0.0085179      0.10847      0.13505 GOBP_LEUKOCYTE_HOMEOSTASIS
GOBP_LEUKOCYTE_MEDIATED_CYTO...          SET     131     0.024227    0.0020132     0.094624      0.39896 GOBP_LEUKOCYTE_MEDIATED_CYTOTOXICITY
GOBP_LEUKOCYTE_MEDIATED_IMMU...          SET     378    -0.025061    -0.003514     0.056924      0.67012 GOBP_LEUKOCYTE_MEDIATED_IMMUNITY
GOBP_LEUKOCYTE_MIGRATION                 SET     361    -0.083877    -0.011499     0.058265        0.925 GOBP_LEUKOCYTE_MIGRATION
GOBP_LEUKOCYTE_MIGRATION_INV...          SET      19     -0.47024    -0.014926       0.2426       0.9737 GOBP_LEUKOCYTE_MIGRATION_INVOLVED_IN_INFLAMMATORY_RESPONSE
GOBP_LEUKOCYTE_PROLIFERATION             SET     328    -0.060764   -0.0079475     0.061414      0.83876 GOBP_LEUKOCYTE_PROLIFERATION
GOBP_LEUKOCYTE_TETHERING_OR_...          SET      33     -0.10747    -0.004494      0.18253      0.72199 GOBP_LEUKOCYTE_TETHERING_OR_ROLLING
GOBP_LEUKOTRIENE_BIOSYNTHETI...          SET      16     -0.15906   -0.0046333      0.24677      0.74039 GOBP_LEUKOTRIENE_BIOSYNTHETIC_PROCESS
GOBP_LEUKOTRIENE_CATABOLIC_P...          SET       5     -0.21972   -0.0035789      0.41101      0.70352 GOBP_LEUKOTRIENE_CATABOLIC_PROCESS
GOBP_LEUKOTRIENE_D4_BIOSYNTH...          SET       5    -0.034456  -0.00056125      0.42513       0.5323 GOBP_LEUKOTRIENE_D4_BIOSYNTHETIC_PROCESS
GOBP_LEUKOTRIENE_D4_METABOLI...          SET       7      0.11597    0.0022349      0.34843      0.36964 GOBP_LEUKOTRIENE_D4_METABOLIC_PROCESS
GOBP_LEUKOTRIENE_METABOLIC_P...          SET      29      -0.2366   -0.0092757      0.18276      0.90227 GOBP_LEUKOTRIENE_METABOLIC_PROCESS
GOBP_LEUKOTRIENE_SIGNALING_P...          SET       4     -0.34183   -0.0049802      0.68111      0.69211 GOBP_LEUKOTRIENE_SIGNALING_PATHWAY
GOBP_LEUKOTRIENE_TRANSPORT               SET       7     -0.99909    -0.019254      0.40178      0.99355 GOBP_LEUKOTRIENE_TRANSPORT
GOBP_LEYDIG_CELL_DIFFERENTIA...          SET      10      0.25641    0.0059059      0.28216      0.18175 GOBP_LEYDIG_CELL_DIFFERENTIATION
GOBP_LIGAND_GATED_ION_CHANNE...          SET      30    -0.010334  -0.00041206      0.20618      0.51999 GOBP_LIGAND_GATED_ION_CHANNEL_SIGNALING_PATHWAY
GOBP_LIMBIC_SYSTEM_DEVELOPME...          SET     107      0.18571     0.013956      0.10411      0.03724 GOBP_LIMBIC_SYSTEM_DEVELOPMENT
GOBP_LIMB_BUD_FORMATION                  SET      11     0.071313    0.0017227      0.32464      0.41307 GOBP_LIMB_BUD_FORMATION
GOBP_LIMB_JOINT_MORPHOGENESIS            SET       5      0.63287     0.010309      0.56469      0.13121 GOBP_LIMB_JOINT_MORPHOGENESIS
GOBP_LINOLEIC_ACID_METABOLIC...          SET      20     -0.14349   -0.0046726      0.21506      0.74767 GOBP_LINOLEIC_ACID_METABOLIC_PROCESS
GOBP_LIPID_BIOSYNTHETIC_PROC...          SET     678     0.013348    0.0024861     0.040131      0.36972 GOBP_LIPID_BIOSYNTHETIC_PROCESS
GOBP_LIPID_CATABOLIC_PROCESS             SET     317    -0.091036    -0.011709       0.0594       0.9373 GOBP_LIPID_CATABOLIC_PROCESS
GOBP_LIPID_DIGESTION                     SET      20     -0.13025   -0.0042414      0.23803      0.70787 GOBP_LIPID_DIGESTION
GOBP_LIPID_DROPLET_DISASSEMB...          SET       6    -0.026776  -0.00047776      0.44071      0.52422 GOBP_LIPID_DROPLET_DISASSEMBLY
GOBP_LIPID_DROPLET_FORMATION             SET      13       0.3834     0.010068      0.26562     0.074457 GOBP_LIPID_DROPLET_FORMATION
GOBP_LIPID_DROPLET_ORGANIZAT...          SET      32      0.04338    0.0017863      0.17966       0.4046 GOBP_LIPID_DROPLET_ORGANIZATION
GOBP_LIPID_EXPORT_FROM_CELL              SET      47     -0.10851   -0.0054128      0.15131      0.76335 GOBP_LIPID_EXPORT_FROM_CELL
GOBP_LIPID_GLYCOSYLATION                 SET      11      -0.1551   -0.0037466      0.30965      0.69177 GOBP_LIPID_GLYCOSYLATION
GOBP_LIPID_HOMEOSTASIS                   SET     148     0.010009   0.00088365     0.083789      0.45246 GOBP_LIPID_HOMEOSTASIS
GOBP_LIPID_HYDROXYLATION                 SET       7     -0.22057   -0.0042509       0.4249      0.69816 GOBP_LIPID_HYDROXYLATION
GOBP_LIPID_IMPORT_INTO_CELL              SET      19      -0.2002   -0.0063544      0.20899      0.83094 GOBP_LIPID_IMPORT_INTO_CELL
GOBP_LIPID_LOCALIZATION                  SET     467    -0.019999   -0.0031094     0.049522      0.65683 GOBP_LIPID_LOCALIZATION
GOBP_LIPID_METABOLIC_PROCESS             SET    1311   -0.0064741   -0.0016473     0.030225       0.5848 GOBP_LIPID_METABOLIC_PROCESS
GOBP_LIPID_MODIFICATION                  SET     189     -0.10691    -0.010655     0.073767      0.92637 GOBP_LIPID_MODIFICATION
GOBP_LIPID_OXIDATION                     SET     113     -0.13742     -0.01061      0.09517      0.92561 GOBP_LIPID_OXIDATION
GOBP_LIPID_PHOSPHORYLATION               SET      15      0.44323     0.012502      0.23798     0.031278 GOBP_LIPID_PHOSPHORYLATION
GOBP_LIPID_STORAGE                       SET      81    -0.090176   -0.0059001      0.11962      0.77453 GOBP_LIPID_STORAGE
GOBP_LIPID_TRANSPORT_ACROSS_...          SET       6     -0.21127   -0.0037696      0.38258       0.7096 GOBP_LIPID_TRANSPORT_ACROSS_BLOOD_BRAIN_BARRIER
GOBP_LIPOPHAGY                           SET       7     0.040387   0.00077834      0.39393      0.45917 GOBP_LIPOPHAGY
GOBP_LIPOPOLYSACCHARIDE_MEDI...          SET      62     -0.22443    -0.012853      0.13245       0.9549 GOBP_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY
GOBP_LIPOPROTEIN_BIOSYNTHETI...          SET      94       0.1092    0.0076941     0.099866       0.1371 GOBP_LIPOPROTEIN_BIOSYNTHETIC_PROCESS
GOBP_LIPOPROTEIN_CATABOLIC_P...          SET      16     -0.11774   -0.0034298      0.24352      0.68563 GOBP_LIPOPROTEIN_CATABOLIC_PROCESS
GOBP_LIPOPROTEIN_LOCALIZATION            SET      17      0.18928    0.0056831      0.24355      0.21853 GOBP_LIPOPROTEIN_LOCALIZATION
GOBP_LIPOPROTEIN_METABOLIC_P...          SET     131     0.021902    0.0018199     0.086865      0.40047 GOBP_LIPOPROTEIN_METABOLIC_PROCESS
GOBP_LIPOSACCHARIDE_METABOLI...          SET     101      0.23039     0.016824     0.099623     0.010377 GOBP_LIPOSACCHARIDE_METABOLIC_PROCESS
GOBP_LIPOXIN_METABOLIC_PROCE...          SET       5     -0.66568    -0.010843      0.44335      0.93337 GOBP_LIPOXIN_METABOLIC_PROCESS
GOBP_LIPOXYGENASE_PATHWAY                SET      10     -0.13423   -0.0030918      0.33931       0.6538 GOBP_LIPOXYGENASE_PATHWAY
GOBP_LIVER_MORPHOGENESIS                 SET      24     -0.32133    -0.011462      0.20455      0.94189 GOBP_LIVER_MORPHOGENESIS
GOBP_LIVER_REGENERATION                  SET      29     -0.55929    -0.021926      0.19911      0.99751 GOBP_LIVER_REGENERATION
GOBP_LOBAR_BRONCHUS_DEVELOPM...          SET       6      -1.1488    -0.020499      0.47856      0.99181 GOBP_LOBAR_BRONCHUS_DEVELOPMENT
GOBP_LOBAR_BRONCHUS_EPITHELI...          SET       5      -1.0299    -0.016777      0.51648      0.97693 GOBP_LOBAR_BRONCHUS_EPITHELIUM_DEVELOPMENT
GOBP_LOCALIZATION_WITHIN_MEM...          SET     635     0.076744      0.01385     0.040587      0.02933 GOBP_LOCALIZATION_WITHIN_MEMBRANE
GOBP_LOCOMOTION                          SET    1242    -0.016563   -0.0041101     0.031909      0.69814 GOBP_LOCOMOTION
GOBP_LOCOMOTION_INVOLVED_IN_...          SET      12      0.21889    0.0055226      0.30034      0.23306 GOBP_LOCOMOTION_INVOLVED_IN_LOCOMOTORY_BEHAVIOR
GOBP_LOCOMOTORY_BEHAVIOR                 SET     196      0.18854     0.019131     0.076225    0.0066941 GOBP_LOCOMOTORY_BEHAVIOR
GOBP_LOCOMOTORY_EXPLORATION_...          SET      15      0.28556    0.0080544      0.27623      0.15062 GOBP_LOCOMOTORY_EXPLORATION_BEHAVIOR
GOBP_LOCOMOTOR_RHYTHM                    SET      15    -0.017768  -0.00050116       0.2705      0.52619 GOBP_LOCOMOTOR_RHYTHM
GOBP_LONG_CHAIN_FATTY_ACID_B...          SET      26     -0.22234    -0.008254      0.22002      0.84388 GOBP_LONG_CHAIN_FATTY_ACID_BIOSYNTHETIC_PROCESS
GOBP_LONG_CHAIN_FATTY_ACID_C...          SET       7     -0.38381   -0.0073968      0.39668      0.83336 GOBP_LONG_CHAIN_FATTY_ACID_CATABOLIC_PROCESS
GOBP_LONG_CHAIN_FATTY_ACID_I...          SET      10     -0.35314   -0.0081337      0.27519      0.90029 GOBP_LONG_CHAIN_FATTY_ACID_IMPORT_ACROSS_PLASMA_MEMBRANE
GOBP_LONG_CHAIN_FATTY_ACID_M...          SET     102     -0.22797    -0.016728       0.1016      0.98757 GOBP_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS
GOBP_LONG_CHAIN_FATTY_ACID_T...          SET      67    -0.034225   -0.0020373      0.12006       0.6122 GOBP_LONG_CHAIN_FATTY_ACID_TRANSPORT
GOBP_LONG_CHAIN_FATTY_ACYL_C...1         SET      18      0.12131    0.0037479      0.26821      0.32553 GOBP_LONG_CHAIN_FATTY_ACYL_COA_BIOSYNTHETIC_PROCESS
GOBP_LONG_CHAIN_FATTY_ACYL_C...2         SET      24     0.047249    0.0016853      0.23003      0.41863 GOBP_LONG_CHAIN_FATTY_ACYL_COA_METABOLIC_PROCESS
GOBP_LONG_TERM_MEMORY                    SET      35      0.18088    0.0077891       0.1674      0.13995 GOBP_LONG_TERM_MEMORY
GOBP_LONG_TERM_SYNAPTIC_DEPR...          SET      30      0.40968     0.016335       0.2054     0.023052 GOBP_LONG_TERM_SYNAPTIC_DEPRESSION
GOBP_LONG_TERM_SYNAPTIC_POTE...          SET      85      0.39189     0.026264      0.11444   0.00030861 GOBP_LONG_TERM_SYNAPTIC_POTENTIATION
GOBP_LOOP_OF_HENLE_DEVELOPME...          SET      12      -0.2693   -0.0067943      0.34289      0.78388 GOBP_LOOP_OF_HENLE_DEVELOPMENT
GOBP_LOW_DENSITY_LIPOPROTEIN...1         SET      27    -0.036337   -0.0013746      0.19912       0.5724 GOBP_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE
GOBP_LOW_DENSITY_LIPOPROTEIN...2         SET      16      0.15023    0.0043761      0.25001      0.27396 GOBP_LOW_DENSITY_LIPOPROTEIN_PARTICLE_REMODELING
GOBP_LOW_DENSITY_LIPOPROTEIN...3         SET       6      0.66156     0.011804      0.41186     0.054117 GOBP_LOW_DENSITY_LIPOPROTEIN_RECEPTOR_PARTICLE_METABOLIC_PROCESS
GOBP_LUNG_ALVEOLUS_DEVELOPME...          SET      45     -0.22335    -0.010903      0.16885      0.90704 GOBP_LUNG_ALVEOLUS_DEVELOPMENT
GOBP_LUNG_ASSOCIATED_MESENCH...          SET       8     -0.17519   -0.0036094      0.40333      0.66798 GOBP_LUNG_ASSOCIATED_MESENCHYME_DEVELOPMENT
GOBP_LUNG_CELL_DIFFERENTIATI...          SET      28      0.16684    0.0064271      0.21147      0.21507 GOBP_LUNG_CELL_DIFFERENTIATION
GOBP_LUNG_EPITHELIUM_DEVELOP...          SET      43    0.0024091   0.00011496      0.16671      0.49424 GOBP_LUNG_EPITHELIUM_DEVELOPMENT
GOBP_LUNG_GROWTH                         SET       6     -0.30028   -0.0053578      0.50241      0.72496 GOBP_LUNG_GROWTH
GOBP_LUNG_LOBE_DEVELOPMENT               SET       7     -0.47274   -0.0091107      0.47647      0.83944 GOBP_LUNG_LOBE_DEVELOPMENT
GOBP_LUNG_MORPHOGENESIS                  SET      51     -0.08692   -0.0045162       0.1562      0.71105 GOBP_LUNG_MORPHOGENESIS
GOBP_LUNG_SACCULE_DEVELOPMENT            SET       9    -0.043547  -0.00095156      0.33917      0.55108 GOBP_LUNG_SACCULE_DEVELOPMENT
GOBP_LUNG_SECRETORY_CELL_DIF...          SET      11     0.013306   0.00032143      0.31333      0.48306 GOBP_LUNG_SECRETORY_CELL_DIFFERENTIATION
GOBP_LUNG_VASCULATURE_DEVELO...          SET       5     -0.16409   -0.0026728      0.52246      0.62326 GOBP_LUNG_VASCULATURE_DEVELOPMENT
GOBP_LUTEINIZATION                       SET      12    -0.032532  -0.00082077      0.29944      0.54326 GOBP_LUTEINIZATION
GOBP_LUTEINIZING_HORMONE_SEC...          SET      10      -0.5502    -0.012673      0.34986      0.94209 GOBP_LUTEINIZING_HORMONE_SECRETION
GOBP_LUTEOLYSIS                          SET       7       0.2799    0.0053943       0.4258      0.25548 GOBP_LUTEOLYSIS
GOBP_LYMPHANGIOGENESIS                   SET      16      0.19954    0.0058125      0.27809      0.23652 GOBP_LYMPHANGIOGENESIS
GOBP_LYMPHATIC_ENDOTHELIAL_C...          SET       8      0.79325     0.016343       0.4121     0.027128 GOBP_LYMPHATIC_ENDOTHELIAL_CELL_DIFFERENTIATION
GOBP_LYMPHOCYTE_ACTIVATION               SET     736     0.028103    0.0054449     0.040761      0.24527 GOBP_LYMPHOCYTE_ACTIVATION
GOBP_LYMPHOCYTE_ACTIVATION_I...          SET     201    0.0046781   0.00048061     0.080495      0.47683 GOBP_LYMPHOCYTE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE
GOBP_LYMPHOCYTE_AGGREGATION              SET       4      -0.4242   -0.0061803       0.5441      0.78219 GOBP_LYMPHOCYTE_AGGREGATION
GOBP_LYMPHOCYTE_ANERGY                   SET       7      0.51742    0.0099718      0.38336     0.088566 GOBP_LYMPHOCYTE_ANERGY
GOBP_LYMPHOCYTE_APOPTOTIC_PR...          SET      76      0.15868     0.010058      0.11485     0.083555 GOBP_LYMPHOCYTE_APOPTOTIC_PROCESS
GOBP_LYMPHOCYTE_CHEMOTAXIS               SET      50     -0.10211   -0.0052535      0.15697      0.74232 GOBP_LYMPHOCYTE_CHEMOTAXIS
GOBP_LYMPHOCYTE_COSTIMULATION            SET      43     -0.12131    -0.005789      0.16309      0.77151 GOBP_LYMPHOCYTE_COSTIMULATION
GOBP_LYMPHOCYTE_HOMEOSTASIS              SET      66      0.16022    0.0094664      0.13225      0.11285 GOBP_LYMPHOCYTE_HOMEOSTASIS
GOBP_LYMPHOCYTE_MEDIATED_IMM...          SET     278    0.0041373   0.00049885     0.068235      0.47583 GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY
GOBP_LYMPHOCYTE_MIGRATION                SET     103    -0.098652   -0.0072744      0.10601      0.82396 GOBP_LYMPHOCYTE_MIGRATION
GOBP_LYMPHOCYTE_MIGRATION_IN...          SET       9     -0.16505   -0.0036065      0.37326      0.67082 GOBP_LYMPHOCYTE_MIGRATION_INTO_LYMPHOID_ORGANS
GOBP_LYMPHOID_PROGENITOR_CEL...          SET      24     -0.24665   -0.0087977      0.21137      0.87837 GOBP_LYMPHOID_PROGENITOR_CELL_DIFFERENTIATION
GOBP_LYMPH_NODE_DEVELOPMENT              SET      18      0.19429    0.0060027      0.26377      0.23069 GOBP_LYMPH_NODE_DEVELOPMENT
GOBP_LYMPH_VESSEL_DEVELOPMENT            SET      29     0.091437    0.0035846      0.20347      0.32658 GOBP_LYMPH_VESSEL_DEVELOPMENT
GOBP_LYMPH_VESSEL_MORPHOGENE...          SET      21      0.21934     0.007319      0.23807      0.17844 GOBP_LYMPH_VESSEL_MORPHOGENESIS
GOBP_LYSINE_METABOLIC_PROCESS            SET       8      0.18481    0.0038075      0.31717      0.28006 GOBP_LYSINE_METABOLIC_PROCESS
GOBP_LYSOSOMAL_LUMEN_ACIDIFI...          SET      19     -0.29665   -0.0094159      0.23542      0.89617 GOBP_LYSOSOMAL_LUMEN_ACIDIFICATION
GOBP_LYSOSOMAL_MEMBRANE_ORGA...          SET      15    -0.055386   -0.0015622      0.25302      0.58663 GOBP_LYSOSOMAL_MEMBRANE_ORGANIZATION
GOBP_LYSOSOMAL_MICROAUTOPHAGY            SET      12      0.14348      0.00362      0.27765      0.30266 GOBP_LYSOSOMAL_MICROAUTOPHAGY
GOBP_LYSOSOMAL_PROTEIN_CATAB...          SET      18      0.17882    0.0055247      0.23511      0.22346 GOBP_LYSOSOMAL_PROTEIN_CATABOLIC_PROCESS
GOBP_LYSOSOMAL_TRANSPORT                 SET     124      0.06903    0.0055818     0.090779      0.22351 GOBP_LYSOSOMAL_TRANSPORT
GOBP_LYTIC_VACUOLE_ORGANIZAT...          SET      96    -0.076258   -0.0054296      0.10379      0.76875 GOBP_LYTIC_VACUOLE_ORGANIZATION
GOBP_L_ALANINE_TRANSMEMBRANE...          SET       4    -0.021938  -0.00031963      0.43423      0.52015 GOBP_L_ALANINE_TRANSMEMBRANE_TRANSPORT
GOBP_L_ALANINE_TRANSPORT                 SET      10      -0.1425    -0.003282      0.33562      0.66442 GOBP_L_ALANINE_TRANSPORT
GOBP_L_AMINO_ACID_TRANSPORT              SET      78     -0.20766    -0.013334      0.12383      0.95322 GOBP_L_AMINO_ACID_TRANSPORT
GOBP_L_ARGININE_IMPORT_ACROS...          SET       6     0.018095   0.00032287      0.45296      0.48407 GOBP_L_ARGININE_IMPORT_ACROSS_PLASMA_MEMBRANE
GOBP_L_ARGININE_TRANSMEMBRAN...          SET      14     -0.19278   -0.0052532      0.29701      0.74185 GOBP_L_ARGININE_TRANSMEMBRANE_TRANSPORT
GOBP_L_ASCORBIC_ACID_METABOL...          SET       8      0.80696     0.016625      0.34834     0.010268 GOBP_L_ASCORBIC_ACID_METABOLIC_PROCESS
GOBP_L_ASPARTATE_IMPORT_ACRO...          SET       6     -0.59102    -0.010545      0.48787      0.88713 GOBP_L_ASPARTATE_IMPORT_ACROSS_PLASMA_MEMBRANE
GOBP_L_ASPARTATE_TRANSMEMBRA...          SET      12     -0.36877    -0.009304      0.32999      0.86811 GOBP_L_ASPARTATE_TRANSMEMBRANE_TRANSPORT
GOBP_L_CYSTEINE_METABOLIC_PR...          SET       4     -0.51899   -0.0075615      0.50021      0.85025 GOBP_L_CYSTEINE_METABOLIC_PROCESS
GOBP_L_CYSTINE_TRANSPORT                 SET       6      -0.1584   -0.0028262       0.4085       0.6509 GOBP_L_CYSTINE_TRANSPORT
GOBP_L_GLUTAMATE_IMPORT                  SET      29     -0.30803    -0.012076      0.20017      0.93807 GOBP_L_GLUTAMATE_IMPORT
GOBP_L_GLUTAMATE_IMPORT_ACRO...          SET      17     -0.29876   -0.0089704      0.25766      0.87687 GOBP_L_GLUTAMATE_IMPORT_ACROSS_PLASMA_MEMBRANE
GOBP_L_GLUTAMINE_IMPORT_ACRO...          SET       3      0.11651    0.0014701      0.72544       0.4362 GOBP_L_GLUTAMINE_IMPORT_ACROSS_PLASMA_MEMBRANE
GOBP_L_HISTIDINE_TRANSMEMBRA...          SET       4      0.33416    0.0048685       0.6243      0.29624 GOBP_L_HISTIDINE_TRANSMEMBRANE_TRANSPORT
GOBP_L_KYNURENINE_METABOLIC_...          SET       7     -0.32279   -0.0062209      0.46977        0.754 GOBP_L_KYNURENINE_METABOLIC_PROCESS
GOBP_L_LYSINE_TRANSPORT                  SET       8     0.018422   0.00037952       0.4241      0.48268 GOBP_L_LYSINE_TRANSPORT
GOBP_L_METHIONINE_SALVAGE_FR...          SET       5     -0.71498    -0.011646      0.39706      0.96411 GOBP_L_METHIONINE_SALVAGE_FROM_METHYLTHIOADENOSINE
GOBP_L_PHENYLALANINE_METABOL...          SET       8  -0.00052496  -1.0815e-05      0.38801      0.50054 GOBP_L_PHENYLALANINE_METABOLIC_PROCESS
GOBP_L_PROLINE_BIOSYNTHETIC_...          SET       6     -0.36353   -0.0064865      0.37886      0.83135 GOBP_L_PROLINE_BIOSYNTHETIC_PROCESS
GOBP_L_SERINE_BIOSYNTHETIC_P...          SET       6      0.34506    0.0061569      0.37902      0.18131 GOBP_L_SERINE_BIOSYNTHETIC_PROCESS
GOBP_L_SERINE_CATABOLIC_PROC...          SET       5      0.59966    0.0097677      0.40034     0.067094 GOBP_L_SERINE_CATABOLIC_PROCESS
GOBP_L_SERINE_METABOLIC_PROC...          SET      12      0.47882     0.012081      0.25631     0.030881 GOBP_L_SERINE_METABOLIC_PROCESS
GOBP_L_SERINE_TRANSPORT                  SET       8      0.57827     0.011914       0.3881      0.06812 GOBP_L_SERINE_TRANSPORT
GOBP_MACROAUTOPHAGY                      SET     305     0.057023    0.0071964     0.057191      0.15937 GOBP_MACROAUTOPHAGY
GOBP_MACROMOLECULE_CATABOLIC...          SET    1274     0.037106    0.0093171     0.028825      0.09901 GOBP_MACROMOLECULE_CATABOLIC_PROCESS
GOBP_MACROMOLECULE_DEACYLATI...          SET     117   -0.0046524  -0.00036549     0.089086      0.52082 GOBP_MACROMOLECULE_DEACYLATION
GOBP_MACROMOLECULE_DEPALMITO...          SET      14     -0.50555    -0.013776      0.25542       0.9761 GOBP_MACROMOLECULE_DEPALMITOYLATION
GOBP_MACROPHAGE_ACTIVATION               SET     102     0.014157    0.0010388      0.10683      0.44729 GOBP_MACROPHAGE_ACTIVATION
GOBP_MACROPHAGE_ACTIVATION_I...          SET      19     -0.32726    -0.010387      0.22995      0.92264 GOBP_MACROPHAGE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE
GOBP_MACROPHAGE_APOPTOTIC_PR...          SET      12      0.25702    0.0064846      0.28913      0.18702 GOBP_MACROPHAGE_APOPTOTIC_PROCESS
GOBP_MACROPHAGE_CHEMOTAXIS               SET      38     -0.05941   -0.0026655      0.16625      0.63959 GOBP_MACROPHAGE_CHEMOTAXIS
GOBP_MACROPHAGE_COLONY_STIMU...1         SET       6      0.72412      0.01292      0.43888     0.049489 GOBP_MACROPHAGE_COLONY_STIMULATING_FACTOR_PRODUCTION
GOBP_MACROPHAGE_COLONY_STIMU...2         SET       7      0.13381    0.0025787      0.47056      0.38807 GOBP_MACROPHAGE_COLONY_STIMULATING_FACTOR_SIGNALING_PATHWAY
GOBP_MACROPHAGE_CYTOKINE_PRO...          SET      35     -0.21215   -0.0091354      0.17664      0.88512 GOBP_MACROPHAGE_CYTOKINE_PRODUCTION
GOBP_MACROPHAGE_DIFFERENTIAT...          SET      54    -0.083977   -0.0044894      0.14843      0.71422 GOBP_MACROPHAGE_DIFFERENTIATION
GOBP_MACROPHAGE_FUSION                   SET       6     -0.24448   -0.0043622      0.40426      0.72733 GOBP_MACROPHAGE_FUSION
GOBP_MACROPHAGE_INFLAMMATORY...          SET       6      0.57721     0.010299      0.42598     0.087715 GOBP_MACROPHAGE_INFLAMMATORY_PROTEIN_1_ALPHA_PRODUCTION
GOBP_MACROPHAGE_MIGRATION                SET      56     -0.12548   -0.0068307      0.14017      0.81465 GOBP_MACROPHAGE_MIGRATION
GOBP_MACROPHAGE_PROLIFERATION            SET      11      0.22372    0.0054043      0.33229      0.25039 GOBP_MACROPHAGE_PROLIFERATION
GOBP_MACROPINOCYTOSIS                    SET      10     -0.24759   -0.0057026      0.29029      0.80314 GOBP_MACROPINOCYTOSIS
GOBP_MAGNESIUM_ION_HOMEOSTAS...          SET      10      0.77859     0.017933      0.38674     0.022053 GOBP_MAGNESIUM_ION_HOMEOSTASIS
GOBP_MAGNESIUM_ION_TRANSPORT             SET      16      0.59848     0.017434      0.29809     0.022346 GOBP_MAGNESIUM_ION_TRANSPORT
GOBP_MAINTENANCE_OF_ANIMAL_O...          SET       5  -0.00025622  -4.1736e-06      0.52305       0.5002 GOBP_MAINTENANCE_OF_ANIMAL_ORGAN_IDENTITY
GOBP_MAINTENANCE_OF_APICAL_B...          SET      10     0.076272    0.0017567      0.37182      0.41874 GOBP_MAINTENANCE_OF_APICAL_BASAL_CELL_POLARITY
GOBP_MAINTENANCE_OF_BLOOD_BR...          SET      32    -0.067187   -0.0027666       0.2033      0.62948 GOBP_MAINTENANCE_OF_BLOOD_BRAIN_BARRIER
GOBP_MAINTENANCE_OF_CELL_NUM...          SET     171    -0.018602   -0.0017641     0.077849      0.59443 GOBP_MAINTENANCE_OF_CELL_NUMBER
GOBP_MAINTENANCE_OF_CELL_POL...          SET      17   -0.0015333  -4.6039e-05      0.28312      0.50216 GOBP_MAINTENANCE_OF_CELL_POLARITY
GOBP_MAINTENANCE_OF_CENTROSO...          SET       6     -0.36731   -0.0065538      0.31295      0.87973 GOBP_MAINTENANCE_OF_CENTROSOME_LOCATION
GOBP_MAINTENANCE_OF_DNA_REPE...          SET       7     -0.53075    -0.010229      0.42632      0.89342 GOBP_MAINTENANCE_OF_DNA_REPEAT_ELEMENTS
GOBP_MAINTENANCE_OF_GASTROIN...          SET      21     0.053159    0.0017738      0.25051      0.41597 GOBP_MAINTENANCE_OF_GASTROINTESTINAL_EPITHELIUM
GOBP_MAINTENANCE_OF_LENS_TRA...          SET       7     -0.62103    -0.011969      0.46881      0.90736 GOBP_MAINTENANCE_OF_LENS_TRANSPARENCY
GOBP_MAINTENANCE_OF_LOCATION             SET     321     0.051338    0.0066439      0.05906      0.19236 GOBP_MAINTENANCE_OF_LOCATION
