# MEAN_SAMPLE_SIZE = 74380
# TOTAL_GENES = 17852
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GOBP_REGULATION_OF_OOCYTE_MA...          SET       7      0.18292    0.0036216      0.52961       0.3649 GOBP_REGULATION_OF_OOCYTE_MATURATION
GOBP_REGULATION_OF_OPSONIZAT...          SET      10     0.049031    0.0011601       0.4148      0.45295 GOBP_REGULATION_OF_OPSONIZATION
GOBP_REGULATION_OF_ORGANELLE...1         SET     208     0.079278    0.0085076     0.085684      0.17743 GOBP_REGULATION_OF_ORGANELLE_ASSEMBLY
GOBP_REGULATION_OF_ORGANELLE...2         SET    1072     0.040584    0.0096422     0.039488      0.15204 GOBP_REGULATION_OF_ORGANELLE_ORGANIZATION
GOBP_REGULATION_OF_ORGANELLE...3         SET       9      0.68708     0.015424      0.36843     0.031109 GOBP_REGULATION_OF_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE
GOBP_REGULATION_OF_ORGANIC_A...          SET      70      0.20796     0.012997      0.15893     0.095362 GOBP_REGULATION_OF_ORGANIC_ACID_TRANSPORT
GOBP_REGULATION_OF_ORGAN_GRO...          SET      79     -0.01319  -0.00087551      0.15561      0.53377 GOBP_REGULATION_OF_ORGAN_GROWTH
GOBP_REGULATION_OF_OSSIFICAT...          SET     105   -0.0039966  -0.00030561      0.12888      0.51237 GOBP_REGULATION_OF_OSSIFICATION
GOBP_REGULATION_OF_OSTEOBLAS...1         SET     116    -0.011843  -0.00095155      0.12778      0.53692 GOBP_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION
GOBP_REGULATION_OF_OSTEOBLAS...2         SET      24     -0.66897    -0.024512      0.29483      0.98836 GOBP_REGULATION_OF_OSTEOBLAST_PROLIFERATION
GOBP_REGULATION_OF_OSTEOCLAS...1         SET      11      0.71418     0.017723      0.39558     0.035515 GOBP_REGULATION_OF_OSTEOCLAST_DEVELOPMENT
GOBP_REGULATION_OF_OSTEOCLAS...2         SET      61     -0.28223     -0.01647      0.17801      0.94356 GOBP_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION
GOBP_REGULATION_OF_OSTEOCLAS...3         SET       6      0.44649    0.0081843      0.49262      0.18238 GOBP_REGULATION_OF_OSTEOCLAST_PROLIFERATION
GOBP_REGULATION_OF_OVARIAN_F...          SET       6       0.1971     0.003613      0.48894      0.34343 GOBP_REGULATION_OF_OVARIAN_FOLLICLE_DEVELOPMENT
GOBP_REGULATION_OF_OXIDATIVE...1         SET      19    -0.014543  -0.00047421      0.27092       0.5214 GOBP_REGULATION_OF_OXIDATIVE_PHOSPHORYLATION
GOBP_REGULATION_OF_OXIDATIVE...2         SET      59     0.019803    0.0011366      0.16417        0.452 GOBP_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_CELL_DEATH
GOBP_REGULATION_OF_OXIDATIVE...3         SET      24     -0.12403   -0.0045447      0.22371      0.71035 GOBP_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY
GOBP_REGULATION_OF_OXIDOREDU...          SET      92     -0.13443   -0.0096259      0.12904      0.85124 GOBP_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY
GOBP_REGULATION_OF_P38MAPK_C...          SET      41      0.15478    0.0074094      0.21742      0.23827 GOBP_REGULATION_OF_P38MAPK_CASCADE
GOBP_REGULATION_OF_PANCREATI...          SET       6      0.17838    0.0032697      0.50855      0.36289 GOBP_REGULATION_OF_PANCREATIC_JUICE_SECRETION
GOBP_REGULATION_OF_PATTERN_R...          SET      91     0.074334    0.0052938      0.13694      0.29363 GOBP_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY
GOBP_REGULATION_OF_PENILE_ER...          SET       7     -0.53365    -0.010565      0.57022      0.82532 GOBP_REGULATION_OF_PENILE_ERECTION
GOBP_REGULATION_OF_PENTOSE_P...          SET       6     -0.29623     -0.00543      0.50093      0.72286 GOBP_REGULATION_OF_PENTOSE_PHOSPHATE_SHUNT
GOBP_REGULATION_OF_PEPTIDASE...          SET     360    -0.098125    -0.013794      0.07224      0.91281 GOBP_REGULATION_OF_PEPTIDASE_ACTIVITY
GOBP_REGULATION_OF_PEPTIDE_T...          SET     180    -0.015271   -0.0015257     0.098254      0.56175 GOBP_REGULATION_OF_PEPTIDE_TRANSPORT
GOBP_REGULATION_OF_PEPTIDYL_...1         SET       8     -0.70347    -0.014889      0.46097      0.93649 GOBP_REGULATION_OF_PEPTIDYL_CYSTEINE_S_NITROSYLATION
GOBP_REGULATION_OF_PEPTIDYL_...2         SET      58    -0.010989  -0.00062536      0.15132      0.52895 GOBP_REGULATION_OF_PEPTIDYL_LYSINE_ACETYLATION
GOBP_REGULATION_OF_PEPTIDYL_...3         SET     121      0.32767     0.026886         0.12    0.0031638 GOBP_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION
GOBP_REGULATION_OF_PEPTIDYL_...4         SET      16    -0.055913   -0.0016732      0.37796       0.5588 GOBP_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION_OF_STAT_PROTEIN
GOBP_REGULATION_OF_PEPTIDYL_...5         SET      39      0.41323     0.019294      0.21155     0.025401 GOBP_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION
GOBP_REGULATION_OF_PEPTIDYL_...6         SET     226    -0.040131   -0.0044868     0.089056      0.67387 GOBP_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION
GOBP_REGULATION_OF_PERK_MEDI...          SET      11      0.17054    0.0042321      0.37659      0.32533 GOBP_REGULATION_OF_PERK_MEDIATED_UNFOLDED_PROTEIN_RESPONSE
GOBP_REGULATION_OF_PEROXISOM...          SET      11      0.22566    0.0056001      0.39027      0.28156 GOBP_REGULATION_OF_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY
GOBP_REGULATION_OF_PH                    SET      94      -0.3598     -0.02604      0.14737      0.99268 GOBP_REGULATION_OF_PH
GOBP_REGULATION_OF_PHAGOCYTO...          SET      88    -0.066135    -0.004632      0.13381      0.68943 GOBP_REGULATION_OF_PHAGOCYTOSIS
GOBP_REGULATION_OF_PHENOTYPI...          SET       3      0.31181    0.0040418      0.85983      0.35844 GOBP_REGULATION_OF_PHENOTYPIC_SWITCHING
GOBP_REGULATION_OF_PHOSPHATA...          SET      74    -0.080323   -0.0051609      0.14725      0.70729 GOBP_REGULATION_OF_PHOSPHATASE_ACTIVITY
GOBP_REGULATION_OF_PHOSPHATE...          SET       4     -0.79769    -0.011939      0.61351      0.90322 GOBP_REGULATION_OF_PHOSPHATE_TRANSPORT
GOBP_REGULATION_OF_PHOSPHATI...1         SET       5     -0.81395     -0.01362      0.61416      0.90745 GOBP_REGULATION_OF_PHOSPHATIDYLCHOLINE_BIOSYNTHETIC_PROCESS
GOBP_REGULATION_OF_PHOSPHATI...2         SET      10     -0.49551    -0.011725      0.40683      0.88837 GOBP_REGULATION_OF_PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS
GOBP_REGULATION_OF_PHOSPHATI...3         SET      39    -0.065002    -0.003035      0.21407       0.6193 GOBP_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_ACTIVITY
GOBP_REGULATION_OF_PHOSPHATI...4         SET      98    -0.050882   -0.0037597      0.13478       0.6471 GOBP_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING
GOBP_REGULATION_OF_PHOSPHATI...5         SET       3     -0.34863   -0.0045192       1.0033      0.63588 GOBP_REGULATION_OF_PHOSPHATIDYLINOSITOL_BIOSYNTHETIC_PROCESS
GOBP_REGULATION_OF_PHOSPHATI...6         SET       4      0.27616    0.0041334      0.50975        0.294 GOBP_REGULATION_OF_PHOSPHATIDYLINOSITOL_DEPHOSPHORYLATION
GOBP_REGULATION_OF_PHOSPHOLI...1         SET       8      0.30487    0.0064526      0.49262        0.268 GOBP_REGULATION_OF_PHOSPHOLIPASE_A2_ACTIVITY
GOBP_REGULATION_OF_PHOSPHOLI...2         SET      61     -0.23207    -0.013543      0.16515      0.92001 GOBP_REGULATION_OF_PHOSPHOLIPASE_ACTIVITY
GOBP_REGULATION_OF_PHOSPHOLI...3         SET       4     -0.27555   -0.0041243       0.8128       0.6327 GOBP_REGULATION_OF_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY
GOBP_REGULATION_OF_PHOSPHOLI...4         SET      40     -0.27162    -0.012843      0.20662      0.90566 GOBP_REGULATION_OF_PHOSPHOLIPASE_C_ACTIVITY
GOBP_REGULATION_OF_PHOSPHOLI...5         SET      15      -1.2402    -0.035936       0.3372      0.99988 GOBP_REGULATION_OF_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS
GOBP_REGULATION_OF_PHOSPHOLI...6         SET       7     -0.28151   -0.0055734       0.5117      0.70889 GOBP_REGULATION_OF_PHOSPHOLIPID_CATABOLIC_PROCESS
GOBP_REGULATION_OF_PHOSPHOLI...7         SET      28     -0.58239    -0.023047      0.24174        0.992 GOBP_REGULATION_OF_PHOSPHOLIPID_METABOLIC_PROCESS
GOBP_REGULATION_OF_PHOSPHOLI...8         SET       6     -0.87928    -0.016117      0.63501      0.91691 GOBP_REGULATION_OF_PHOSPHOLIPID_TRANSLOCATION
GOBP_REGULATION_OF_PHOSPHOLI...9         SET      14     0.075042    0.0021007      0.35084      0.41532 GOBP_REGULATION_OF_PHOSPHOLIPID_TRANSPORT
GOBP_REGULATION_OF_PHOSPHOPR...          SET      51      0.04062     0.002168      0.17103      0.40613 GOBP_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY
GOBP_REGULATION_OF_PHOSPHORU...          SET    1197     -0.02575   -0.0064405     0.038485      0.74828 GOBP_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS
GOBP_REGULATION_OF_PHOSPHORY...          SET    1073    -0.017828   -0.0042374     0.040454      0.67028 GOBP_REGULATION_OF_PHOSPHORYLATION
GOBP_REGULATION_OF_PIGMENTAT...          SET      14     -0.14576   -0.0040805      0.37147      0.65261 GOBP_REGULATION_OF_PIGMENTATION
GOBP_REGULATION_OF_PIGMENT_C...          SET       8     -0.37945   -0.0080309      0.54055      0.75864 GOBP_REGULATION_OF_PIGMENT_CELL_DIFFERENTIATION
GOBP_REGULATION_OF_PINOCYTOS...          SET      12     0.065681    0.0017024      0.26743        0.403 GOBP_REGULATION_OF_PINOCYTOSIS
GOBP_REGULATION_OF_PLASMA_CE...          SET       4      0.56326    0.0084306      0.69639      0.20931 GOBP_REGULATION_OF_PLASMA_CELL_DIFFERENTIATION
GOBP_REGULATION_OF_PLASMA_LI...          SET      65     -0.11333   -0.0068263      0.15876      0.76233 GOBP_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS
GOBP_REGULATION_OF_PLASMA_ME...1         SET      16     -0.25537    -0.007642      0.31625       0.7903 GOBP_REGULATION_OF_PLASMA_MEMBRANE_ORGANIZATION
GOBP_REGULATION_OF_PLASMA_ME...2         SET       5     -0.13757    -0.002302      0.57576      0.59442 GOBP_REGULATION_OF_PLASMA_MEMBRANE_REPAIR
GOBP_REGULATION_OF_PLASMINOG...          SET      18     -0.31484   -0.0099927      0.32642       0.8326 GOBP_REGULATION_OF_PLASMINOGEN_ACTIVATION
GOBP_REGULATION_OF_PLATELET_...1         SET      48     -0.18523   -0.0095922      0.19258      0.83193 GOBP_REGULATION_OF_PLATELET_ACTIVATION
GOBP_REGULATION_OF_PLATELET_...2         SET      30     -0.11562    -0.004736       0.2377      0.68666 GOBP_REGULATION_OF_PLATELET_AGGREGATION
GOBP_REGULATION_OF_PLATELET_...3         SET       5      0.44091    0.0073781      0.56255      0.21659 GOBP_REGULATION_OF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_ALPHA_SIGNALING_PATHWAY
GOBP_REGULATION_OF_PLATELET_...4         SET       8    -0.026642  -0.00056388      0.45639      0.52328 GOBP_REGULATION_OF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_BETA_SIGNALING_PATHWAY
GOBP_REGULATION_OF_PLATELET_...5         SET      23    -0.092725   -0.0033262      0.28094      0.62932 GOBP_REGULATION_OF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY
GOBP_REGULATION_OF_PODOSOME_...          SET      13      0.52325     0.014115      0.35781     0.071828 GOBP_REGULATION_OF_PODOSOME_ASSEMBLY
GOBP_REGULATION_OF_POLYAMINE...          SET       5      0.01825   0.00030538      0.40038      0.48182 GOBP_REGULATION_OF_POLYAMINE_TRANSMEMBRANE_TRANSPORT
GOBP_REGULATION_OF_POLYSACCH...          SET      39     0.032913    0.0015367      0.20795      0.43712 GOBP_REGULATION_OF_POLYSACCHARIDE_METABOLIC_PROCESS
GOBP_REGULATION_OF_POSITIVE_...          SET      25     -0.30018    -0.011226      0.28179      0.85661 GOBP_REGULATION_OF_POSITIVE_CHEMOTAXIS
GOBP_REGULATION_OF_POSTSYNAP...1         SET      87     0.075836    0.0052814       0.1425      0.29731 GOBP_REGULATION_OF_POSTSYNAPSE_ORGANIZATION
GOBP_REGULATION_OF_POSTSYNAP...2         SET      10       0.6912     0.016355      0.44959     0.062108 GOBP_REGULATION_OF_POSTSYNAPTIC_CYTOSOLIC_CALCIUM_ION_CONCENTRATION
GOBP_REGULATION_OF_POSTSYNAP...3         SET      11      0.70731     0.017553      0.38078     0.031627 GOBP_REGULATION_OF_POSTSYNAPTIC_DENSITY_ASSEMBLY
GOBP_REGULATION_OF_POSTSYNAP...4         SET      13      0.53711     0.014489      0.35725      0.06637 GOBP_REGULATION_OF_POSTSYNAPTIC_DENSITY_ORGANIZATION
GOBP_REGULATION_OF_POSTSYNAP...5         SET      79      0.27245     0.018084      0.14599     0.031018 GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_NEUROTRANSMITTER_RECEPTOR_LEVELS
GOBP_REGULATION_OF_POSTSYNAP...6         SET     132      0.17753      0.01521      0.11931     0.068377 GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL
GOBP_REGULATION_OF_POSTSYNAP...7         SET      20    -0.059652   -0.0019956      0.30209      0.57827 GOBP_REGULATION_OF_POSTSYNAPTIC_NEUROTRANSMITTER_RECEPTOR_ACTIVITY
GOBP_REGULATION_OF_POSTSYNAP...8         SET      15     -0.30565   -0.0088563      0.36218      0.80064 GOBP_REGULATION_OF_POSTSYNAPTIC_NEUROTRANSMITTER_RECEPTOR_INTERNALIZATION
GOBP_REGULATION_OF_POSTSYNAP...9         SET      13      0.62594     0.016886      0.33512     0.030902 GOBP_REGULATION_OF_POSTSYNAPTIC_SPECIALIZATION_ASSEMBLY
GOBP_REGULATION_OF_POST_TRAN...          SET       6      -2.1353     -0.03914       0.5782      0.99989 GOBP_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
GOBP_REGULATION_OF_POTASSIUM...1         SET       6      0.62636     0.011481      0.59842      0.14763 GOBP_REGULATION_OF_POTASSIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE
GOBP_REGULATION_OF_POTASSIUM...2         SET       4     0.080526    0.0012053      0.73463      0.45636 GOBP_REGULATION_OF_POTASSIUM_ION_IMPORT
GOBP_REGULATION_OF_POTASSIUM...3         SET      55     0.023322    0.0012926      0.17932      0.44826 GOBP_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GOBP_REGULATION_OF_POTASSIUM...4         SET      89      0.18831     0.013263      0.14337     0.094536 GOBP_REGULATION_OF_POTASSIUM_ION_TRANSPORT
GOBP_REGULATION_OF_PRESYNAPS...          SET      26      0.47048     0.017942      0.27304     0.042445 GOBP_REGULATION_OF_PRESYNAPSE_ORGANIZATION
GOBP_REGULATION_OF_PRESYNAPT...1         SET      15     -0.13768   -0.0039894      0.36669      0.64634 GOBP_REGULATION_OF_PRESYNAPTIC_CYTOSOLIC_CALCIUM_ION_CONCENTRATION
GOBP_REGULATION_OF_PRESYNAPT...2         SET      28      0.36035      0.01426      0.26417     0.086279 GOBP_REGULATION_OF_PRESYNAPTIC_MEMBRANE_POTENTIAL
GOBP_REGULATION_OF_PRODUCTIO...1         SET     176    -0.059171   -0.0058463      0.10123      0.72057 GOBP_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE
GOBP_REGULATION_OF_PRODUCTIO...2         SET      14     -0.26991   -0.0075559      0.34913      0.78026 GOBP_REGULATION_OF_PRODUCTION_OF_SMALL_RNA_INVOLVED_IN_GENE_SILENCING_BY_RNA
GOBP_REGULATION_OF_PROGRAMME...          SET      25      0.57308     0.021431      0.25629     0.012682 GOBP_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH
GOBP_REGULATION_OF_PROSTAGLA...          SET      12      -0.5993    -0.015533      0.42968      0.91844 GOBP_REGULATION_OF_PROSTAGLANDIN_SECRETION
GOBP_REGULATION_OF_PROSTATIC...          SET       5     -0.30871   -0.0051658      0.68816      0.67313 GOBP_REGULATION_OF_PROSTATIC_BUD_FORMATION
GOBP_REGULATION_OF_PROTEASOM...1         SET     170     0.048779    0.0047375     0.097392      0.30824 GOBP_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS
GOBP_REGULATION_OF_PROTEASOM...2         SET     127     0.097763    0.0082167      0.11517      0.19799 GOBP_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS
GOBP_REGULATION_OF_PROTEIN_A...1         SET      65     -0.02014   -0.0012131      0.14524      0.55514 GOBP_REGULATION_OF_PROTEIN_ACETYLATION
GOBP_REGULATION_OF_PROTEIN_A...2         SET       9     -0.27321   -0.0061329      0.42411      0.74027 GOBP_REGULATION_OF_PROTEIN_ADP_RIBOSYLATION
GOBP_REGULATION_OF_PROTEIN_A...3         SET      40    -0.092722   -0.0043843       0.1938      0.68383 GOBP_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION
GOBP_REGULATION_OF_PROTEIN_A...4         SET       4      0.50603     0.007574      0.57279       0.1885 GOBP_REGULATION_OF_PROTEIN_AUTOUBIQUITINATION
GOBP_REGULATION_OF_PROTEIN_B...          SET     183      0.12669     0.012762     0.096802     0.095311 GOBP_REGULATION_OF_PROTEIN_BINDING
GOBP_REGULATION_OF_PROTEIN_C...1         SET     319     0.037848    0.0050141     0.071103      0.29726 GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS
GOBP_REGULATION_OF_PROTEIN_C...2         SET      11     -0.22464   -0.0055746      0.33213      0.75059 GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS_IN_THE_VACUOLE
GOBP_REGULATION_OF_PROTEIN_C...3         SET      12    -0.097653    -0.002531      0.38259      0.60073 GOBP_REGULATION_OF_PROTEIN_COMPLEX_STABILITY
GOBP_REGULATION_OF_PROTEIN_C...4         SET     367     0.029546    0.0041927     0.066323      0.32798 GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY
GOBP_REGULATION_OF_PROTEIN_C...5         SET     113     0.097071    0.0076987      0.11715      0.20367 GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY
GOBP_REGULATION_OF_PROTEIN_D...1         SET      49      0.57081     0.029865      0.16413   0.00025353 GOBP_REGULATION_OF_PROTEIN_DEACETYLATION
GOBP_REGULATION_OF_PROTEIN_D...2         SET      81     0.079235    0.0053253      0.13599      0.28006 GOBP_REGULATION_OF_PROTEIN_DEPHOSPHORYLATION
GOBP_REGULATION_OF_PROTEIN_D...3         SET      78      0.17868     0.011785      0.14206      0.10426 GOBP_REGULATION_OF_PROTEIN_DEPOLYMERIZATION
GOBP_REGULATION_OF_PROTEIN_D...4         SET      11     -0.25218    -0.006258      0.50055       0.6928 GOBP_REGULATION_OF_PROTEIN_DEUBIQUITINATION
GOBP_REGULATION_OF_PROTEIN_E...1         SET      23     -0.15953   -0.0057225      0.23999      0.74688 GOBP_REGULATION_OF_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM
GOBP_REGULATION_OF_PROTEIN_E...2         SET      29      0.44483     0.017915      0.23113     0.027147 GOBP_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS
GOBP_REGULATION_OF_PROTEIN_F...          SET       8     -0.14559   -0.0030815      0.42369      0.63444 GOBP_REGULATION_OF_PROTEIN_FOLDING
GOBP_REGULATION_OF_PROTEIN_G...          SET      13      -1.5812    -0.042655       0.3241            1 GOBP_REGULATION_OF_PROTEIN_GLYCOSYLATION
GOBP_REGULATION_OF_PROTEIN_I...          SET      57     0.034334     0.001937      0.17699      0.42309 GOBP_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS
GOBP_REGULATION_OF_PROTEIN_K...1         SET       5     -0.48544   -0.0081233      0.51901      0.82518 GOBP_REGULATION_OF_PROTEIN_K48_LINKED_UBIQUITINATION
GOBP_REGULATION_OF_PROTEIN_K...2         SET      14      0.32698    0.0091533      0.28724       0.1275 GOBP_REGULATION_OF_PROTEIN_K63_LINKED_UBIQUITINATION
GOBP_REGULATION_OF_PROTEIN_K...3         SET      18      0.52619     0.016701      0.28878     0.034229 GOBP_REGULATION_OF_PROTEIN_KINASE_A_SIGNALING
GOBP_REGULATION_OF_PROTEIN_K...4         SET       6   -0.0082861  -0.00015189      0.62825      0.50526 GOBP_REGULATION_OF_PROTEIN_KINASE_C_ACTIVITY
GOBP_REGULATION_OF_PROTEIN_K...5         SET      17      0.27446    0.0084657      0.29859      0.17901 GOBP_REGULATION_OF_PROTEIN_KINASE_C_SIGNALING
GOBP_REGULATION_OF_PROTEIN_L...1         SET      11     -0.39319   -0.0097575      0.32053      0.89002 GOBP_REGULATION_OF_PROTEIN_LIPIDATION
GOBP_REGULATION_OF_PROTEIN_L...2         SET       9      -0.1974   -0.0044313      0.42555      0.67863 GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_CORTEX
GOBP_REGULATION_OF_PROTEIN_L...3         SET     115     0.029492    0.0023595      0.11593       0.3996 GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY
GOBP_REGULATION_OF_PROTEIN_L...4         SET      36     -0.39789     -0.01785      0.21659      0.96689 GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_SURFACE
GOBP_REGULATION_OF_PROTEIN_L...5         SET      10     -0.16109   -0.0038116      0.42725      0.64692 GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CENTROSOME
GOBP_REGULATION_OF_PROTEIN_L...6         SET       9     0.016015   0.00035951       0.3984      0.48397 GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CHROMATIN
GOBP_REGULATION_OF_PROTEIN_L...7         SET      12    -0.047795   -0.0012388      0.32725      0.55806 GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CHROMOSOME_TELOMERIC_REGION
GOBP_REGULATION_OF_PROTEIN_L...8         SET      11      0.60743     0.015074      0.35206     0.042242 GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CILIUM
GOBP_REGULATION_OF_PROTEIN_L...9         SET      10      0.43786     0.010361      0.40454      0.13955 GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_ENDOSOME
GOBP_REGULATION_OF_PROTEIN_L...10        SET     154     0.083276    0.0077014      0.10009       0.2027 GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE
GOBP_REGULATION_OF_PROTEIN_L...11        SET      10    -0.077515   -0.0018341       0.4085      0.57525 GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEOLUS
GOBP_REGULATION_OF_PROTEIN_L...12        SET     126     0.093192    0.0078018       0.1119      0.20248 GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS
GOBP_REGULATION_OF_PROTEIN_L...13        SET      94     0.067509    0.0048859      0.13004      0.30184 GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE
GOBP_REGULATION_OF_PROTEIN_L...14        SET      17      0.21685    0.0066887      0.30765      0.24046 GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_SYNAPSE
GOBP_REGULATION_OF_PROTEIN_M...1         SET      64      -0.1628   -0.0097304      0.16117      0.84377 GOBP_REGULATION_OF_PROTEIN_MATURATION
GOBP_REGULATION_OF_PROTEIN_M...2         SET     230      0.22391     0.025252     0.084143    0.0038983 GOBP_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL
GOBP_REGULATION_OF_PROTEIN_M...3         SET    1335     0.046515     0.012236       0.0361     0.098795 GOBP_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS
GOBP_REGULATION_OF_PROTEIN_M...4         SET       6     -0.51899   -0.0095133      0.51898      0.84134 GOBP_REGULATION_OF_PROTEIN_MONOUBIQUITINATION
GOBP_REGULATION_OF_PROTEIN_N...          SET      19      0.29117    0.0094944       0.3083      0.17248 GOBP_REGULATION_OF_PROTEIN_NEDDYLATION
GOBP_REGULATION_OF_PROTEIN_P...1         SET     169      0.12341     0.011951     0.095696       0.0986 GOBP_REGULATION_OF_PROTEIN_POLYMERIZATION
GOBP_REGULATION_OF_PROTEIN_P...2         SET      27     0.073419    0.0028532      0.22237      0.37064 GOBP_REGULATION_OF_PROTEIN_POLYUBIQUITINATION
GOBP_REGULATION_OF_PROTEIN_S...1         SET     242     0.034802    0.0040245     0.084855      0.34086 GOBP_REGULATION_OF_PROTEIN_SECRETION
GOBP_REGULATION_OF_PROTEIN_S...2         SET     321     0.058847      0.00782     0.073715      0.21235 GOBP_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY
GOBP_REGULATION_OF_PROTEIN_S...3         SET     279      0.10206     0.012659     0.074672     0.085859 GOBP_REGULATION_OF_PROTEIN_STABILITY
GOBP_REGULATION_OF_PROTEIN_S...4         SET      19       0.1297    0.0042292       0.2934      0.32923 GOBP_REGULATION_OF_PROTEIN_SUMOYLATION
GOBP_REGULATION_OF_PROTEIN_T...1         SET      68     0.091009    0.0056063      0.14455      0.26448 GOBP_REGULATION_OF_PROTEIN_TARGETING
GOBP_REGULATION_OF_PROTEIN_T...2         SET      29     0.026251    0.0010572       0.2164      0.45172 GOBP_REGULATION_OF_PROTEIN_TARGETING_TO_MEMBRANE
GOBP_REGULATION_OF_PROTEIN_T...3         SET      73     0.083007    0.0052973      0.16009      0.30205 GOBP_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY
GOBP_REGULATION_OF_PROTEIN_T...4         SET       6      0.73913     0.013549      0.40626     0.034438 GOBP_REGULATION_OF_PROTEIN_TYROSINE_PHOSPHATASE_ACTIVITY
GOBP_REGULATION_OF_PROTEIN_U...          SET     191      0.24868     0.025585     0.091588    0.0033159 GOBP_REGULATION_OF_PROTEIN_UBIQUITINATION
GOBP_REGULATION_OF_PROTEOLYS...1         SET     632    -0.048344    -0.008934     0.053178      0.81835 GOBP_REGULATION_OF_PROTEOLYSIS
GOBP_REGULATION_OF_PROTEOLYS...2         SET     204     0.057235    0.0060834     0.089389        0.261 GOBP_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS
