ancestry	pleio_model	result_type	term	full_name	expected_constituent_traits	available_constituent_traits	missing_constituent_traits	comparison_complete	pleio_tested	pleio_n_genes	pleio_beta	pleio_beta_std	pleio_se	pleio_p	pleio_p_bh	pleio_bonf_threshold	pleio_bonf_sig_positive	pleio_fdr_sig_positive	ea_tested	ea_n_genes	ea_beta	ea_beta_std	ea_se	ea_p	ea_p_bh	ea_bonf_threshold	ea_bonf_sig_positive	ea_fdr_sig_positive	ea_same_beta_sign	cf_tested	cf_n_genes	cf_beta	cf_beta_std	cf_se	cf_p	cf_p_bh	cf_bonf_threshold	cf_bonf_sig_positive	cf_fdr_sig_positive	cf_same_beta_sign	mdd_tested	mdd_n_genes	mdd_beta	mdd_beta_std	mdd_se	mdd_p	mdd_p_bh	mdd_bonf_threshold	mdd_bonf_sig_positive	mdd_fdr_sig_positive	mdd_same_beta_sign	scz_tested	scz_n_genes	scz_beta	scz_beta_std	scz_se	scz_p	scz_p_bh	scz_bonf_threshold	scz_bonf_sig_positive	scz_fdr_sig_positive	scz_same_beta_sign	n_available_constituent_traits	n_missing_constituent_traits	n_constituent_bonf_sig	constituent_traits_bonf_sig	any_constituent_bonf_sig	classification_bonferroni	n_constituent_fdr_sig	constituent_traits_fdr_sig	any_constituent_fdr_sig	classification_fdr
EUR	MDD_3TRAIT	gtex_v8_specific_tissue	Brain_Nucleus_accumbens_basa...	Brain_Nucleus_accumbens_basal_ganglia	EA;CF;MDD	EA;CF;MDD		True	True	16907.0	0.12992	0.22428	0.013945	6.7817e-21	6.10353e-20	0.0009259259259259	True	True	True	17276	0.08462	0.14673	0.011342	4.5186e-14	3.485777142857143e-13	0.0009259259259259	True	True	True	True	17202.0	0.07455	0.12916	0.0096058	4.4679e-15	3.5887725e-14	0.0009259259259259	True	True	True	True	17002.0	0.054724	0.09458	0.0095953	5.9854e-09	5.2178657142857136e-08	0.0009259259259259	True	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	3	EA;CF;MDD	True	PLEIO_shared_with_available_constituent	3	EA;CF;MDD	True	PLEIO_shared_with_available_constituent
EUR	MDD_3TRAIT	gtex_v8_specific_tissue	Brain_Putamen_basal_ganglia	Brain_Putamen_basal_ganglia	EA;CF;MDD	EA;CF;MDD		True	True	16907.0	0.12067	0.20439	0.014578	6.7957e-17	3.336070909090909e-16	0.0009259259259259	True	True	True	17276	0.074046	0.12594	0.011816	1.8882e-10	9.269345454545455e-10	0.0009259259259259	True	True	True	True	17202.0	0.065874	0.11196	0.010011	2.4207e-11	1.1883436363636363e-10	0.0009259259259259	True	True	True	True	17002.0	0.04502	0.076342	0.010018	3.5224e-06	1.729178181818182e-05	0.0009259259259259	True	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	3	EA;CF;MDD	True	PLEIO_shared_with_available_constituent	3	EA;CF;MDD	True	PLEIO_shared_with_available_constituent
EUR	MDD_3TRAIT	gtex_v8_specific_tissue	Brain_Spinal_cord_cervical_c...	Brain_Spinal_cord_cervical_c-1	EA;CF;MDD	EA;CF;MDD		True	True	16907.0	0.087245	0.15611	0.015804	1.7174e-08	6.624257142857142e-08	0.0009259259259259	True	True	True	17276	0.055611	0.099894	0.012933	8.5876e-06	3.567156923076923e-05	0.0009259259259259	True	True	True	True	17202.0	0.056492	0.10139	0.010916	1.1529e-07	4.4469e-07	0.0009259259259259	True	True	True	True	17002.0	0.02773	0.049667	0.010843	0.0052768	0.0203533714285714	0.0009259259259259	False	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	2	EA;CF	True	PLEIO_shared_with_available_constituent	3	EA;CF;MDD	True	PLEIO_shared_with_available_constituent
EUR	MDD_3TRAIT	gtex_v8_specific_tissue	Brain_Substantia_nigra	Brain_Substantia_nigra	EA;CF;MDD	EA;CF;MDD		True	True	16907.0	0.094494	0.16193	0.015756	1.0249e-09	4.257276923076923e-09	0.0009259259259259	True	True	True	17276	0.054535	0.093832	0.012815	1.049e-05	4.046142857142857e-05	0.0009259259259259	True	True	True	True	17202.0	0.056512	0.097157	0.010834	9.2538e-08	3.843886153846154e-07	0.0009259259259259	True	True	True	True	17002.0	0.040414	0.069324	0.010824	9.4617e-05	0.0003930244615384	0.0009259259259259	True	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	3	EA;CF;MDD	True	PLEIO_shared_with_available_constituent	3	EA;CF;MDD	True	PLEIO_shared_with_available_constituent
EUR	MDD_3TRAIT	gtex_v8_specific_tissue	Pituitary	Pituitary	EA;CF;MDD	EA;CF;MDD		True	True	16907.0	0.10078	0.18667	0.016357	3.6987e-10	1.664415e-09	0.0009259259259259	True	True	True	17276	0.066811	0.12445	0.013416	3.215e-07	1.4467500000000002e-06	0.0009259259259259	True	True	True	True	17202.0	0.065952	0.12271	0.01132	2.8882e-09	1.29969e-08	0.0009259259259259	True	True	True	True	17002.0	0.044252	0.08208	0.011323	4.6702e-05	0.000210159	0.0009259259259259	True	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	3	EA;CF;MDD	True	PLEIO_shared_with_available_constituent	3	EA;CF;MDD	True	PLEIO_shared_with_available_constituent
EUR	SCZ_3TRAIT	gtex_v8_specific_tissue	Brain_Amygdala	Brain_Amygdala	EA;CF;SCZ	EA;CF;SCZ		True	True	16907.0	0.11976	0.20302	0.014548	9.8997e-17	5.345838e-16	0.0009259259259259	True	True	True	17276	0.082276	0.14009	0.011678	9.5996e-13	5.759760000000001e-12	0.0009259259259259	True	True	True	True	17202.0	0.07193	0.12239	0.0098866	1.8053e-13	1.08318e-12	0.0009259259259259	True	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	17211.0	0.065987	0.11226	0.0098594	1.1314e-11	6.7884e-11	0.0009259259259259	True	True	True	3	0	3	EA;CF;SCZ	True	PLEIO_shared_with_available_constituent	3	EA;CF;SCZ	True	PLEIO_shared_with_available_constituent
EUR	SCZ_3TRAIT	gtex_v8_specific_tissue	Brain_Anterior_cingulate_cor...	Brain_Anterior_cingulate_cortex_BA24	EA;CF;SCZ	EA;CF;SCZ		True	True	16907.0	0.13113	0.2305	0.013385	6.7437e-23	7.283196e-22	0.0009259259259259	True	True	True	17276	0.090868	0.16041	0.01078	1.8792e-17	2.029536e-16	0.0009259259259259	True	True	True	True	17202.0	0.07507	0.13242	0.0091278	1.0561e-16	1.140588e-15	0.0009259259259259	True	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	17211.0	0.073476	0.1296	0.0090756	3.0439e-16	3.287412e-15	0.0009259259259259	True	True	True	3	0	3	EA;CF;SCZ	True	PLEIO_shared_with_available_constituent	3	EA;CF;SCZ	True	PLEIO_shared_with_available_constituent
EUR	SCZ_3TRAIT	gtex_v8_specific_tissue	Brain_Caudate_basal_ganglia	Brain_Caudate_basal_ganglia	EA;CF;SCZ	EA;CF;SCZ		True	True	16907.0	0.12223	0.21005	0.014578	2.757e-17	1.6542e-16	0.0009259259259259	True	True	True	17276	0.080571	0.13909	0.011736	3.4321e-12	1.853334e-11	0.0009259259259259	True	True	True	True	17202.0	0.069202	0.11936	0.0099427	1.7668e-12	9.54072e-12	0.0009259259259259	True	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	17211.0	0.066646	0.11495	0.009903	8.7818e-12	5.927715e-11	0.0009259259259259	True	True	True	3	0	3	EA;CF;SCZ	True	PLEIO_shared_with_available_constituent	3	EA;CF;SCZ	True	PLEIO_shared_with_available_constituent
EUR	SCZ_3TRAIT	gtex_v8_specific_tissue	Brain_Cerebellar_Hemisphere	Brain_Cerebellar_Hemisphere	EA;CF;SCZ	EA;CF;SCZ		True	True	16907.0	0.13341	0.26676	0.011167	4.7226e-33	2.5502039999999998e-31	0.0009259259259259	True	True	True	17276	0.096126	0.19281	0.0090472	1.3877e-26	7.493580000000001e-25	0.0009259259259259	True	True	True	True	17202.0	0.076435	0.15321	0.0077091	2.0893e-23	5.64111e-22	0.0009259259259259	True	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	17211.0	0.074842	0.14999	0.0076537	8.0591e-23	3.62583e-21	0.0009259259259259	True	True	True	3	0	3	EA;CF;SCZ	True	PLEIO_shared_with_available_constituent	3	EA;CF;SCZ	True	PLEIO_shared_with_available_constituent
EUR	SCZ_3TRAIT	gtex_v8_specific_tissue	Brain_Cerebellum	Brain_Cerebellum	EA;CF;SCZ	EA;CF;SCZ		True	True	16907.0	0.13469	0.26635	0.011513	8.7636e-32	2.366172e-30	0.0009259259259259	True	True	True	17276	0.096154	0.19079	0.0093222	3.607900000000001e-25	9.741330000000003e-24	0.0009259259259259	True	True	True	True	17202.0	0.079264	0.15716	0.0079503	1.2063e-23	5.64111e-22	0.0009259259259259	True	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	17211.0	0.076704	0.15206	0.0078863	1.3429e-22	3.62583e-21	0.0009259259259259	True	True	True	3	0	3	EA;CF;SCZ	True	PLEIO_shared_with_available_constituent	3	EA;CF;SCZ	True	PLEIO_shared_with_available_constituent
EUR	SCZ_3TRAIT	gtex_v8_specific_tissue	Brain_Cortex	Brain_Cortex	EA;CF;SCZ	EA;CF;SCZ		True	True	16907.0	0.1429	0.2593	0.013214	1.8395e-27	2.4833249999999998e-26	0.0009259259259259	True	True	True	17276	0.097951	0.17851	0.010668	2.3698e-20	3.19923e-19	0.0009259259259259	True	True	True	True	17202.0	0.084352	0.1536	0.0090312	5.4286e-21	7.328609999999999e-20	0.0009259259259259	True	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	17211.0	0.078525	0.14299	0.0089564	1.0039e-18	1.355265e-17	0.0009259259259259	True	True	True	3	0	3	EA;CF;SCZ	True	PLEIO_shared_with_available_constituent	3	EA;CF;SCZ	True	PLEIO_shared_with_available_constituent
EUR	SCZ_3TRAIT	gtex_v8_specific_tissue	Brain_Frontal_Cortex_BA9	Brain_Frontal_Cortex_BA9	EA;CF;SCZ	EA;CF;SCZ		True	True	16907.0	0.14216	0.26062	0.012728	3.7394e-29	6.730920000000001e-28	0.0009259259259259	True	True	True	17276	0.098627	0.18159	0.010286	5.1046e-22	9.18828e-21	0.0009259259259259	True	True	True	True	17202.0	0.081563	0.15005	0.0087148	4.5366e-21	7.328609999999999e-20	0.0009259259259259	True	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	17211.0	0.078606	0.14461	0.0086423	5.2549e-20	9.45882e-19	0.0009259259259259	True	True	True	3	0	3	EA;CF;SCZ	True	PLEIO_shared_with_available_constituent	3	EA;CF;SCZ	True	PLEIO_shared_with_available_constituent
EUR	SCZ_3TRAIT	gtex_v8_specific_tissue	Brain_Hippocampus	Brain_Hippocampus	EA;CF;SCZ	EA;CF;SCZ		True	True	16907.0	0.12827	0.2161	0.014822	2.7363e-18	2.11086e-17	0.0009259259259259	True	True	True	17276	0.088975	0.15059	0.011878	3.6023e-14	3.24207e-13	0.0009259259259259	True	True	True	True	17202.0	0.077899	0.13174	0.010066	5.3167e-15	3.5887725e-14	0.0009259259259259	True	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	17211.0	0.071631	0.12113	0.010027	4.7333e-13	4.25997e-12	0.0009259259259259	True	True	True	3	0	3	EA;CF;SCZ	True	PLEIO_shared_with_available_constituent	3	EA;CF;SCZ	True	PLEIO_shared_with_available_constituent
EUR	SCZ_3TRAIT	gtex_v8_specific_tissue	Brain_Hypothalamus	Brain_Hypothalamus	EA;CF;SCZ	EA;CF;SCZ		True	True	16907.0	0.12786	0.21886	0.014985	7.8301e-18	5.2853175e-17	0.0009259259259259	True	True	True	17276	0.088879	0.15288	0.012103	1.0905e-13	7.360875e-13	0.0009259259259259	True	True	True	True	17202.0	0.079145	0.136	0.010222	5.1469e-15	3.5887725e-14	0.0009259259259259	True	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	17211.0	0.068002	0.11684	0.010225	1.5071e-11	8.13834e-11	0.0009259259259259	True	True	True	3	0	3	EA;CF;SCZ	True	PLEIO_shared_with_available_constituent	3	EA;CF;SCZ	True	PLEIO_shared_with_available_constituent
EUR	SCZ_3TRAIT	gtex_v8_specific_tissue	Brain_Nucleus_accumbens_basa...	Brain_Nucleus_accumbens_basal_ganglia	EA;CF;SCZ	EA;CF;SCZ		True	True	16907.0	0.1272	0.21958	0.014065	8.4686e-20	7.6217400000000015e-19	0.0009259259259259	True	True	True	17276	0.08462	0.14673	0.011342	4.5186e-14	3.485777142857143e-13	0.0009259259259259	True	True	True	True	17202.0	0.07455	0.12916	0.0096058	4.4679e-15	3.5887725e-14	0.0009259259259259	True	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	17211.0	0.067189	0.11641	0.0095645	1.1146e-12	8.598342857142856e-12	0.0009259259259259	True	True	True	3	0	3	EA;CF;SCZ	True	PLEIO_shared_with_available_constituent	3	EA;CF;SCZ	True	PLEIO_shared_with_available_constituent
EUR	SCZ_3TRAIT	gtex_v8_specific_tissue	Brain_Putamen_basal_ganglia	Brain_Putamen_basal_ganglia	EA;CF;SCZ	EA;CF;SCZ		True	True	16907.0	0.11269	0.19086	0.014706	9.6606e-15	4.742476363636363e-14	0.0009259259259259	True	True	True	17276	0.074046	0.12594	0.011816	1.8882e-10	9.269345454545455e-10	0.0009259259259259	True	True	True	True	17202.0	0.065874	0.11196	0.010011	2.4207e-11	1.1883436363636363e-10	0.0009259259259259	True	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	17211.0	0.061681	0.10483	0.0099754	3.2158e-10	1.5786654545454543e-09	0.0009259259259259	True	True	True	3	0	3	EA;CF;SCZ	True	PLEIO_shared_with_available_constituent	3	EA;CF;SCZ	True	PLEIO_shared_with_available_constituent
EUR	SCZ_3TRAIT	gtex_v8_specific_tissue	Brain_Spinal_cord_cervical_c...	Brain_Spinal_cord_cervical_c-1	EA;CF;SCZ	EA;CF;SCZ		True	True	16907.0	0.084971	0.15204	0.015938	4.9456e-08	1.9075885714285717e-07	0.0009259259259259	True	True	True	17276	0.055611	0.099894	0.012933	8.5876e-06	3.567156923076923e-05	0.0009259259259259	True	True	True	True	17202.0	0.056492	0.10139	0.010916	1.1529e-07	4.4469e-07	0.0009259259259259	True	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	17211.0	0.048335	0.086741	0.010886	4.5232e-06	1.7446628571428575e-05	0.0009259259259259	True	True	True	3	0	3	EA;CF;SCZ	True	PLEIO_shared_with_available_constituent	3	EA;CF;SCZ	True	PLEIO_shared_with_available_constituent
EUR	SCZ_3TRAIT	gtex_v8_specific_tissue	Brain_Substantia_nigra	Brain_Substantia_nigra	EA;CF;SCZ	EA;CF;SCZ		True	True	16907.0	0.085749	0.14694	0.015892	3.4661e-08	1.4397646153846154e-07	0.0009259259259259	True	True	True	17276	0.054535	0.093832	0.012815	1.049e-05	4.046142857142857e-05	0.0009259259259259	True	True	True	True	17202.0	0.056512	0.097157	0.010834	9.2538e-08	3.843886153846154e-07	0.0009259259259259	True	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	17211.0	0.052719	0.090626	0.010832	5.7154e-07	2.3740892307692304e-06	0.0009259259259259	True	True	True	3	0	3	EA;CF;SCZ	True	PLEIO_shared_with_available_constituent	3	EA;CF;SCZ	True	PLEIO_shared_with_available_constituent
EUR	SCZ_3TRAIT	gtex_v8_specific_tissue	Pituitary	Pituitary	EA;CF;SCZ	EA;CF;SCZ		True	True	16907.0	0.096403	0.17856	0.016497	2.6074e-09	1.17333e-08	0.0009259259259259	True	True	True	17276	0.066811	0.12445	0.013416	3.215e-07	1.4467500000000002e-06	0.0009259259259259	True	True	True	True	17202.0	0.065952	0.12271	0.01132	2.8882e-09	1.29969e-08	0.0009259259259259	True	True	True	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	17211.0	0.06076	0.11303	0.011217	3.0792e-08	1.3856400000000002e-07	0.0009259259259259	True	True	True	3	0	3	EA;CF;SCZ	True	PLEIO_shared_with_available_constituent	3	EA;CF;SCZ	True	PLEIO_shared_with_available_constituent
EAS	FOURTRAIT	gtex_v8_specific_tissue	Brain_Anterior_cingulate_cor...	Brain_Anterior_cingulate_cortex_BA24	EA;CF;MDD;SCZ	EA;MDD;SCZ	CF	False	True	16419.0	0.038334	0.067227	0.011155	0.00029557	0.003192156	0.0009259259259259	True	True	True	17212	0.013226	0.023325	0.0075764	0.040442	0.3639779999999999	0.0009259259259259	False	False	True	False	NA	NA	NA	NA	NA	NA	NA	False	False	NA	True	17199.0	0.009978	0.017596	0.0070192	0.07759	0.7282721739130436	0.0009259259259259	False	False	True	True	17352.0	0.023787	0.042028	0.0075461	0.00081163	0.008765604	0.0009259259259259	True	True	True	3	1	1	SCZ	True	PLEIO_shared_with_available_constituent	1	SCZ	True	PLEIO_shared_with_available_constituent
EAS	FOURTRAIT	gtex_v8_specific_tissue	Brain_Cerebellar_Hemisphere	Brain_Cerebellar_Hemisphere	EA;CF;MDD;SCZ	EA;MDD;SCZ	CF	False	True	16419.0	0.041795	0.083477	0.0093594	4.0224e-06	0.0001086048	0.0009259259259259	True	True	True	17212	0.027655	0.05543	0.0063791	7.3252e-06	0.0002141694	0.0009259259259259	True	True	True	False	NA	NA	NA	NA	NA	NA	NA	False	False	NA	True	17199.0	-0.0059185	-0.011866	0.0058683	0.8434	0.965115	0.0009259259259259	False	False	False	True	17352.0	0.026666	0.053522	0.0063707	1.4283e-05	0.000771282	0.0009259259259259	True	True	True	3	1	2	EA;SCZ	True	PLEIO_shared_with_available_constituent	2	EA;SCZ	True	PLEIO_shared_with_available_constituent
EAS	FOURTRAIT	gtex_v8_specific_tissue	Brain_Cerebellum	Brain_Cerebellum	EA;CF;MDD;SCZ	EA;MDD;SCZ	CF	False	True	16419.0	0.045018	0.088901	0.0096504	1.5575e-06	8.4105e-05	0.0009259259259259	True	True	True	17212	0.028395	0.056299	0.0065764	7.9322e-06	0.0002141694	0.0009259259259259	True	True	True	False	NA	NA	NA	NA	NA	NA	NA	False	False	NA	True	17199.0	-0.0063564	-0.012607	0.0060504	0.85327	0.965115	0.0009259259259259	False	False	False	True	17352.0	0.025999	0.051625	0.0065674	3.782e-05	0.00102114	0.0009259259259259	True	True	True	3	1	2	EA;SCZ	True	PLEIO_shared_with_available_constituent	2	EA;SCZ	True	PLEIO_shared_with_available_constituent
EAS	FOURTRAIT	gtex_v8_specific_tissue	Brain_Cortex	Brain_Cortex	EA;CF;MDD;SCZ	EA;MDD;SCZ	CF	False	True	16419.0	0.041952	0.075945	0.010997	6.8394e-05	0.0009233189999999	0.0009259259259259	True	True	True	17212	0.017075	0.031087	0.0074905	0.011324	0.152874	0.0009259259259259	False	False	True	False	NA	NA	NA	NA	NA	NA	NA	False	False	NA	True	17199.0	0.0080862	0.014725	0.0069314	0.12169	0.7282721739130436	0.0009259259259259	False	False	True	True	17352.0	0.024882	0.045389	0.007468	0.00043236	0.00583686	0.0009259259259259	True	True	True	3	1	1	SCZ	True	PLEIO_shared_with_available_constituent	1	SCZ	True	PLEIO_shared_with_available_constituent
EAS	FOURTRAIT	gtex_v8_specific_tissue	Brain_Frontal_Cortex_BA9	Brain_Frontal_Cortex_BA9	EA;CF;MDD;SCZ	EA;MDD;SCZ	CF	False	True	16419.0	0.041664	0.076231	0.010595	4.2267e-05	0.000760806	0.0009259259259259	True	True	True	17212	0.018016	0.033138	0.0072216	0.006309	0.113562	0.0009259259259259	False	False	True	False	NA	NA	NA	NA	NA	NA	NA	False	False	NA	True	17199.0	0.0092222	0.016967	0.0066847	0.083865	0.7282721739130436	0.0009259259259259	False	False	True	True	17352.0	0.026772	0.049345	0.0071967	9.9938e-05	0.001798884	0.0009259259259259	True	True	True	3	1	1	SCZ	True	PLEIO_shared_with_available_constituent	1	SCZ	True	PLEIO_shared_with_available_constituent
EAS	MDD_3TRAIT	gtex_v8_specific_tissue	Brain_Cerebellar_Hemisphere	Brain_Cerebellar_Hemisphere	EA;CF;MDD	EA;MDD	CF	False	True	16419.0	0.03174	0.063394	0.0095502	0.00044562	0.0060158699999999	0.0009259259259259	True	True	True	17212	0.027655	0.05543	0.0063791	7.3252e-06	0.0002141694	0.0009259259259259	True	True	True	False	NA	NA	NA	NA	NA	NA	NA	False	False	NA	True	17199.0	-0.0059185	-0.011866	0.0058683	0.8434	0.965115	0.0009259259259259	False	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1	1	EA	True	PLEIO_shared_with_available_constituent	1	EA	True	PLEIO_shared_with_available_constituent
EAS	MDD_3TRAIT	gtex_v8_specific_tissue	Brain_Cerebellum	Brain_Cerebellum	EA;CF;MDD	EA;MDD	CF	False	True	16419.0	0.033404	0.065965	0.0098476	0.00034776	0.0060158699999999	0.0009259259259259	True	True	True	17212	0.028395	0.056299	0.0065764	7.9322e-06	0.0002141694	0.0009259259259259	True	True	True	False	NA	NA	NA	NA	NA	NA	NA	False	False	NA	True	17199.0	-0.0063564	-0.012607	0.0060504	0.85327	0.965115	0.0009259259259259	False	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1	1	EA	True	PLEIO_shared_with_available_constituent	1	EA	True	PLEIO_shared_with_available_constituent
EAS	SCZ_3TRAIT	gtex_v8_specific_tissue	Brain_Anterior_cingulate_cor...	Brain_Anterior_cingulate_cortex_BA24	EA;CF;SCZ	EA;SCZ	CF	False	True	16419.0	0.039175	0.068701	0.011164	0.00022543	0.0024346439999999	0.0009259259259259	True	True	True	17212	0.013226	0.023325	0.0075764	0.040442	0.3639779999999999	0.0009259259259259	False	False	True	False	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	17352.0	0.023787	0.042028	0.0075461	0.00081163	0.008765604	0.0009259259259259	True	True	True	2	1	1	SCZ	True	PLEIO_shared_with_available_constituent	1	SCZ	True	PLEIO_shared_with_available_constituent
EAS	SCZ_3TRAIT	gtex_v8_specific_tissue	Brain_Cerebellar_Hemisphere	Brain_Cerebellar_Hemisphere	EA;CF;SCZ	EA;SCZ	CF	False	True	16419.0	0.041011	0.081911	0.0093667	6.019e-06	0.000162513	0.0009259259259259	True	True	True	17212	0.027655	0.05543	0.0063791	7.3252e-06	0.0002141694	0.0009259259259259	True	True	True	False	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	17352.0	0.026666	0.053522	0.0063707	1.4283e-05	0.000771282	0.0009259259259259	True	True	True	2	1	2	EA;SCZ	True	PLEIO_shared_with_available_constituent	2	EA;SCZ	True	PLEIO_shared_with_available_constituent
EAS	SCZ_3TRAIT	gtex_v8_specific_tissue	Brain_Cerebellum	Brain_Cerebellum	EA;CF;SCZ	EA;SCZ	CF	False	True	16419.0	0.044019	0.086929	0.009658	2.6052e-06	0.0001406808	0.0009259259259259	True	True	True	17212	0.028395	0.056299	0.0065764	7.9322e-06	0.0002141694	0.0009259259259259	True	True	True	False	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	17352.0	0.025999	0.051625	0.0065674	3.782e-05	0.00102114	0.0009259259259259	True	True	True	2	1	2	EA;SCZ	True	PLEIO_shared_with_available_constituent	2	EA;SCZ	True	PLEIO_shared_with_available_constituent
EAS	SCZ_3TRAIT	gtex_v8_specific_tissue	Brain_Cortex	Brain_Cortex	EA;CF;SCZ	EA;SCZ	CF	False	True	16419.0	0.042076	0.076169	0.011005	6.6098e-05	0.000892323	0.0009259259259259	True	True	True	17212	0.017075	0.031087	0.0074905	0.011324	0.152874	0.0009259259259259	False	False	True	False	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	17352.0	0.024882	0.045389	0.007468	0.00043236	0.00583686	0.0009259259259259	True	True	True	2	1	1	SCZ	True	PLEIO_shared_with_available_constituent	1	SCZ	True	PLEIO_shared_with_available_constituent
EAS	SCZ_3TRAIT	gtex_v8_specific_tissue	Brain_Frontal_Cortex_BA9	Brain_Frontal_Cortex_BA9	EA;CF;SCZ	EA;SCZ	CF	False	True	16419.0	0.042063	0.076961	0.010603	3.6567e-05	0.000658206	0.0009259259259259	True	True	True	17212	0.018016	0.033138	0.0072216	0.006309	0.113562	0.0009259259259259	False	False	True	False	NA	NA	NA	NA	NA	NA	NA	False	False	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	True	17352.0	0.026772	0.049345	0.0071967	9.9938e-05	0.001798884	0.0009259259259259	True	True	True	2	1	1	SCZ	True	PLEIO_shared_with_available_constituent	1	SCZ	True	PLEIO_shared_with_available_constituent
EUR	FOURTRAIT	gtex_v8_general_tissue	Brain	Brain	EA;CF;MDD;SCZ	EA;CF;MDD;SCZ		True	True	16926.0	0.17304	0.29894	0.012733	3.9547e-42	1.18641e-40	0.0016666666666666	True	True	True	17276	0.10366	0.17991	0.010283	3.9369e-24	1.18107e-22	0.0016666666666666	True	True	True	True	17202.0	0.08661	0.15019	0.0087063	1.5012e-23	4.503599999999999e-22	0.0016666666666666	True	True	True	True	17002.0	0.062664	0.10839	0.0086922	2.9447e-13	8.8341e-12	0.0016666666666666	True	True	True	True	17211.0	0.082032	0.14224	0.0086686	1.6997e-21	5.0991e-20	0.0016666666666666	True	True	True	4	0	4	EA;CF;MDD;SCZ	True	PLEIO_shared_with_available_constituent	4	EA;CF;MDD;SCZ	True	PLEIO_shared_with_available_constituent
EUR	FOURTRAIT	gtex_v8_general_tissue	Ovary	Ovary	EA;CF;MDD;SCZ	EA;CF;MDD;SCZ		True	True	16926.0	0.057338	0.11577	0.01898	0.001262	0.009465	0.0016666666666666	True	True	True	17276	0.050089	0.10149	0.015341	0.00054846	0.0041134499999999	0.0016666666666666	True	True	True	True	17202.0	0.051926	0.10512	0.013094	3.6739e-05	0.00036739	0.0016666666666666	True	True	True	True	17002.0	0.035438	0.071634	0.013016	0.0032423	0.032423	0.0016666666666666	False	True	True	True	17211.0	0.0021243	0.0043001	0.013048	0.43534	0.99996	0.0016666666666666	False	False	True	4	0	2	EA;CF	True	PLEIO_shared_with_available_constituent	3	EA;CF;MDD	True	PLEIO_shared_with_available_constituent
EUR	FOURTRAIT	gtex_v8_general_tissue	Pituitary	Pituitary	EA;CF;MDD;SCZ	EA;CF;MDD;SCZ		True	True	16926.0	0.14766	0.2735	0.01543	6.1684e-22	9.2526e-21	0.0016666666666666	True	True	True	17276	0.090482	0.16854	0.012473	2.1101e-13	3.16515e-12	0.0016666666666666	True	True	True	True	17202.0	0.083505	0.15537	0.01053	1.1635e-15	1.7452500000000002e-14	0.0016666666666666	True	True	True	True	17002.0	0.057318	0.10632	0.010537	2.7105e-08	4.06575e-07	0.0016666666666666	True	True	True	True	17211.0	0.078047	0.14519	0.010443	4.1089e-14	6.16335e-13	0.0016666666666666	True	True	True	4	0	4	EA;CF;MDD;SCZ	True	PLEIO_shared_with_available_constituent	4	EA;CF;MDD;SCZ	True	PLEIO_shared_with_available_constituent
