ancestry	source_run_label	run_relative_path	run_key	inferred_label	inferred_label_status	analysis_label	analysis_label_status	result_type	source_file	VARIABLE	TYPE	NGENES	BETA	BETA_STD	SE	P	FULL_NAME	expected_magma_type	included_in_correction	p_numeric	n_tests_in_file	bonferroni_threshold	p_bh	significant_bonferroni	significant_fdr	p_rank_within_file	beta_numeric	positive_beta	significant_bonferroni_positive	significant_fdr_positive
EUR	FUMA_PLEIO_SCZ_EA_CF	EUR/FUMA_PLEIO_SCZ_EA_CF	EUR/SCZ_3TRAIT	SCZ_3TRAIT	explicit_manifest	SCZ_3TRAIT	explicit_manifest	competitive_gene_set	/home/ec2-user/project2/RESULTS/FUMA/FUMA/EUR/FUMA_PLEIO_SCZ_EA_CF/magma.gsa.out	GOBP_CELL_MORPHOGENESIS_INVO...	SET	577	0.33373	0.058203	0.068223	5.0461e-07	GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION	SET	True	5.0461e-07	17008	2.9397930385700847e-06	0.00039010940363636357	True	True	22.0	0.33373	True	True	True
EUR	FUMA_PLEIO_SCZ_EA_CF	EUR/FUMA_PLEIO_SCZ_EA_CF	EUR/SCZ_3TRAIT	SCZ_3TRAIT	explicit_manifest	SCZ_3TRAIT	explicit_manifest	competitive_gene_set	/home/ec2-user/project2/RESULTS/FUMA/FUMA/EUR/FUMA_PLEIO_SCZ_EA_CF/magma.gsa.out	GOBP_CELL_PART_MORPHOGENESIS	SET	608	0.38188	0.068308	0.067021	6.1681e-09	GOBP_CELL_PART_MORPHOGENESIS	SET	True	6.1681e-09	17008	2.9397930385700847e-06	1.7484507466666667e-05	True	True	6.0	0.38188	True	True	True
EUR	FUMA_PLEIO_SCZ_EA_CF	EUR/FUMA_PLEIO_SCZ_EA_CF	EUR/SCZ_3TRAIT	SCZ_3TRAIT	explicit_manifest	SCZ_3TRAIT	explicit_manifest	competitive_gene_set	/home/ec2-user/project2/RESULTS/FUMA/FUMA/EUR/FUMA_PLEIO_SCZ_EA_CF/magma.gsa.out	GOBP_CENTRAL_NERVOUS_SYSTEM_...1	SET	982	0.23724	0.053361	0.052108	2.664e-06	GOBP_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT	SET	True	2.664e-06	17008	2.9397930385700847e-06	0.0015623900689655172	True	True	29.0	0.23724	True	True	True
EUR	FUMA_PLEIO_SCZ_EA_CF	EUR/FUMA_PLEIO_SCZ_EA_CF	EUR/SCZ_3TRAIT	SCZ_3TRAIT	explicit_manifest	SCZ_3TRAIT	explicit_manifest	competitive_gene_set	/home/ec2-user/project2/RESULTS/FUMA/FUMA/EUR/FUMA_PLEIO_SCZ_EA_CF/magma.gsa.out	GOBP_GENERATION_OF_NEURONS	SET	1329	0.25066	0.064929	0.045189	1.4765e-08	GOBP_GENERATION_OF_NEURONS	SET	True	1.4765e-08	17008	2.9397930385700847e-06	2.7902568888888893e-05	True	True	9.0	0.25066	True	True	True
EUR	FUMA_PLEIO_SCZ_EA_CF	EUR/FUMA_PLEIO_SCZ_EA_CF	EUR/SCZ_3TRAIT	SCZ_3TRAIT	explicit_manifest	SCZ_3TRAIT	explicit_manifest	competitive_gene_set	/home/ec2-user/project2/RESULTS/FUMA/FUMA/EUR/FUMA_PLEIO_SCZ_EA_CF/magma.gsa.out	GOBP_HEAD_DEVELOPMENT	SET	760	0.27025	0.053814	0.058933	2.2791e-06	GOBP_HEAD_DEVELOPMENT	SET	True	2.2791e-06	17008	2.9397930385700847e-06	0.0014356641777777776	True	True	27.0	0.27025	True	True	True
EUR	FUMA_PLEIO_SCZ_EA_CF	EUR/FUMA_PLEIO_SCZ_EA_CF	EUR/SCZ_3TRAIT	SCZ_3TRAIT	explicit_manifest	SCZ_3TRAIT	explicit_manifest	competitive_gene_set	/home/ec2-user/project2/RESULTS/FUMA/FUMA/EUR/FUMA_PLEIO_SCZ_EA_CF/magma.gsa.out	GOBP_NEUROGENESIS	SET	1543	0.23203	0.064354	0.041823	1.4681e-08	GOBP_NEUROGENESIS	SET	True	1.4681e-08	17008	2.9397930385700847e-06	2.7902568888888893e-05	True	True	8.0	0.23203	True	True	True
EUR	FUMA_PLEIO_SCZ_EA_CF	EUR/FUMA_PLEIO_SCZ_EA_CF	EUR/SCZ_3TRAIT	SCZ_3TRAIT	explicit_manifest	SCZ_3TRAIT	explicit_manifest	competitive_gene_set	/home/ec2-user/project2/RESULTS/FUMA/FUMA/EUR/FUMA_PLEIO_SCZ_EA_CF/magma.gsa.out	GOBP_NEURON_DEVELOPMENT	SET	1019	0.25838	0.059136	0.050892	1.9378e-07	GOBP_NEURON_DEVELOPMENT	SET	True	1.9378e-07	17008	2.9397930385700847e-06	0.000164790512	True	True	20.0	0.25838	True	True	True
EUR	FUMA_PLEIO_SCZ_EA_CF	EUR/FUMA_PLEIO_SCZ_EA_CF	EUR/SCZ_3TRAIT	SCZ_3TRAIT	explicit_manifest	SCZ_3TRAIT	explicit_manifest	competitive_gene_set	/home/ec2-user/project2/RESULTS/FUMA/FUMA/EUR/FUMA_PLEIO_SCZ_EA_CF/magma.gsa.out	GOBP_RESPONSE_TO_SYMBIONT	SET	5	3.1947	0.052693	0.66174	6.9681e-07	GOBP_RESPONSE_TO_SYMBIONT	SET	True	6.9681e-07	17008	2.9397930385700847e-06	0.00048616347519999997	True	True	24.0	3.1947	True	True	True
EUR	FUMA_PLEIO_SCZ_EA_CF	EUR/FUMA_PLEIO_SCZ_EA_CF	EUR/SCZ_3TRAIT	SCZ_3TRAIT	explicit_manifest	SCZ_3TRAIT	explicit_manifest	competitive_gene_set	/home/ec2-user/project2/RESULTS/FUMA/FUMA/EUR/FUMA_PLEIO_SCZ_EA_CF/magma.gsa.out	GOBP_SYNAPSE_ORGANIZATION	SET	421	0.41821	0.062574	0.078955	5.9702e-08	GOBP_SYNAPSE_ORGANIZATION	SET	True	5.9702e-08	17008	2.9397930385700847e-06	6.769410773333334e-05	True	True	15.0	0.41821	True	True	True
EUR	FUMA_PLEIO_SCZ_EA_CF	EUR/FUMA_PLEIO_SCZ_EA_CF	EUR/SCZ_3TRAIT	SCZ_3TRAIT	explicit_manifest	SCZ_3TRAIT	explicit_manifest	competitive_gene_set	/home/ec2-user/project2/RESULTS/FUMA/FUMA/EUR/FUMA_PLEIO_SCZ_EA_CF/magma.gsa.out	GOCC_CHROMATIN	SET	1168	0.22835	0.055713	0.047349	7.1461e-07	GOCC_CHROMATIN	SET	True	7.1461e-07	17008	2.9397930385700847e-06	0.00048616347519999997	True	True	25.0	0.22835	True	True	True
EUR	FUMA_PLEIO_SCZ_EA_CF	EUR/FUMA_PLEIO_SCZ_EA_CF	EUR/SCZ_3TRAIT	SCZ_3TRAIT	explicit_manifest	SCZ_3TRAIT	explicit_manifest	competitive_gene_set	/home/ec2-user/project2/RESULTS/FUMA/FUMA/EUR/FUMA_PLEIO_SCZ_EA_CF/magma.gsa.out	GOCC_CHROMOSOME	SET	1698	0.2132	0.061746	0.039212	2.7454e-08	GOCC_CHROMOSOME	SET	True	2.7454e-08	17008	2.9397930385700847e-06	3.8911469333333333e-05	True	True	12.0	0.2132	True	True	True
EUR	FUMA_PLEIO_SCZ_EA_CF	EUR/FUMA_PLEIO_SCZ_EA_CF	EUR/SCZ_3TRAIT	SCZ_3TRAIT	explicit_manifest	SCZ_3TRAIT	explicit_manifest	competitive_gene_set	/home/ec2-user/project2/RESULTS/FUMA/FUMA/EUR/FUMA_PLEIO_SCZ_EA_CF/magma.gsa.out	GOCC_DENDRITIC_TREE	SET	569	0.34365	0.059531	0.067396	1.7263e-07	GOCC_DENDRITIC_TREE	SET	True	1.7263e-07	17008	2.9397930385700847e-06	0.0001631161688888889	True	True	18.0	0.34365	True	True	True
EUR	FUMA_PLEIO_SCZ_EA_CF	EUR/FUMA_PLEIO_SCZ_EA_CF	EUR/SCZ_3TRAIT	SCZ_3TRAIT	explicit_manifest	SCZ_3TRAIT	explicit_manifest	competitive_gene_set	/home/ec2-user/project2/RESULTS/FUMA/FUMA/EUR/FUMA_PLEIO_SCZ_EA_CF/magma.gsa.out	GOCC_NEURON_PROJECTION	SET	1246	0.24854	0.062489	0.045939	3.1926e-08	GOCC_NEURON_PROJECTION	SET	True	3.1926e-08	17008	2.9397930385700847e-06	4.176903138461538e-05	True	True	13.0	0.24854	True	True	True
EUR	FUMA_PLEIO_SCZ_EA_CF	EUR/FUMA_PLEIO_SCZ_EA_CF	EUR/SCZ_3TRAIT	SCZ_3TRAIT	explicit_manifest	SCZ_3TRAIT	explicit_manifest	competitive_gene_set	/home/ec2-user/project2/RESULTS/FUMA/FUMA/EUR/FUMA_PLEIO_SCZ_EA_CF/magma.gsa.out	GOCC_NEURON_TO_NEURON_SYNAPSE	SET	359	0.497	0.068789	0.08404	1.7044e-09	GOCC_NEURON_TO_NEURON_SYNAPSE	SET	True	1.7044e-09	17008	2.9397930385700847e-06	5.79768704e-06	True	True	5.0	0.497	True	True	True
EUR	FUMA_PLEIO_SCZ_EA_CF	EUR/FUMA_PLEIO_SCZ_EA_CF	EUR/SCZ_3TRAIT	SCZ_3TRAIT	explicit_manifest	SCZ_3TRAIT	explicit_manifest	competitive_gene_set	/home/ec2-user/project2/RESULTS/FUMA/FUMA/EUR/FUMA_PLEIO_SCZ_EA_CF/magma.gsa.out	GOCC_POSTSYNAPSE	SET	618	0.4065	0.073287	0.065058	2.1255e-10	GOCC_POSTSYNAPSE	SET	True	2.1255e-10	17008	2.9397930385700847e-06	1.8075252e-06	True	True	2.0	0.4065	True	True	True
EUR	FUMA_PLEIO_SCZ_EA_CF	EUR/FUMA_PLEIO_SCZ_EA_CF	EUR/SCZ_3TRAIT	SCZ_3TRAIT	explicit_manifest	SCZ_3TRAIT	explicit_manifest	competitive_gene_set	/home/ec2-user/project2/RESULTS/FUMA/FUMA/EUR/FUMA_PLEIO_SCZ_EA_CF/magma.gsa.out	GOCC_POSTSYNAPTIC_DENSITY_ME...	SET	97	0.91498	0.066305	0.16584	1.7474e-08	GOCC_POSTSYNAPTIC_DENSITY_MEMBRANE	SET	True	1.7474e-08	17008	2.9397930385700847e-06	2.8438922181818187e-05	True	True	10.0	0.91498	True	True	True
EUR	FUMA_PLEIO_SCZ_EA_CF	EUR/FUMA_PLEIO_SCZ_EA_CF	EUR/SCZ_3TRAIT	SCZ_3TRAIT	explicit_manifest	SCZ_3TRAIT	explicit_manifest	competitive_gene_set	/home/ec2-user/project2/RESULTS/FUMA/FUMA/EUR/FUMA_PLEIO_SCZ_EA_CF/magma.gsa.out	GOCC_POSTSYNAPTIC_MEMBRANE	SET	257	0.69544	0.081671	0.10393	1.1421e-11	GOCC_POSTSYNAPTIC_MEMBRANE	SET	True	1.1421e-11	17008	2.9397930385700847e-06	1.94248368e-07	True	True	1.0	0.69544	True	True	True
EUR	FUMA_PLEIO_SCZ_EA_CF	EUR/FUMA_PLEIO_SCZ_EA_CF	EUR/SCZ_3TRAIT	SCZ_3TRAIT	explicit_manifest	SCZ_3TRAIT	explicit_manifest	competitive_gene_set	/home/ec2-user/project2/RESULTS/FUMA/FUMA/EUR/FUMA_PLEIO_SCZ_EA_CF/magma.gsa.out	GOCC_POSTSYNAPTIC_SPECIALIZA...1	SET	341	0.51374	0.069335	0.08673	1.6074e-09	GOCC_POSTSYNAPTIC_SPECIALIZATION	SET	True	1.6074e-09	17008	2.9397930385700847e-06	5.79768704e-06	True	True	4.0	0.51374	True	True	True
EUR	FUMA_PLEIO_SCZ_EA_CF	EUR/FUMA_PLEIO_SCZ_EA_CF	EUR/SCZ_3TRAIT	SCZ_3TRAIT	explicit_manifest	SCZ_3TRAIT	explicit_manifest	competitive_gene_set	/home/ec2-user/project2/RESULTS/FUMA/FUMA/EUR/FUMA_PLEIO_SCZ_EA_CF/magma.gsa.out	GOCC_POSTSYNAPTIC_SPECIALIZA...3	SET	122	0.83863	0.068109	0.14872	8.6993e-09	GOCC_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	SET	True	8.6993e-09	17008	2.9397930385700847e-06	2.1136813485714285e-05	True	True	7.0	0.83863	True	True	True
EUR	FUMA_PLEIO_SCZ_EA_CF	EUR/FUMA_PLEIO_SCZ_EA_CF	EUR/SCZ_3TRAIT	SCZ_3TRAIT	explicit_manifest	SCZ_3TRAIT	explicit_manifest	competitive_gene_set	/home/ec2-user/project2/RESULTS/FUMA/FUMA/EUR/FUMA_PLEIO_SCZ_EA_CF/magma.gsa.out	GOCC_SOMATODENDRITIC_COMPART...	SET	781	0.28946	0.058395	0.057538	2.4697e-07	GOCC_SOMATODENDRITIC_COMPARTMENT	SET	True	2.4697e-07	17008	2.9397930385700847e-06	0.00020002217904761905	True	True	21.0	0.28946	True	True	True
EUR	FUMA_PLEIO_SCZ_EA_CF	EUR/FUMA_PLEIO_SCZ_EA_CF	EUR/SCZ_3TRAIT	SCZ_3TRAIT	explicit_manifest	SCZ_3TRAIT	explicit_manifest	competitive_gene_set	/home/ec2-user/project2/RESULTS/FUMA/FUMA/EUR/FUMA_PLEIO_SCZ_EA_CF/magma.gsa.out	GOCC_SYNAPSE	SET	1347	0.24504	0.063867	0.044485	1.8393e-08	GOCC_SYNAPSE	SET	True	1.8393e-08	17008	2.9397930385700847e-06	2.8438922181818187e-05	True	True	11.0	0.24504	True	True	True
EUR	FUMA_PLEIO_SCZ_EA_CF	EUR/FUMA_PLEIO_SCZ_EA_CF	EUR/SCZ_3TRAIT	SCZ_3TRAIT	explicit_manifest	SCZ_3TRAIT	explicit_manifest	competitive_gene_set	/home/ec2-user/project2/RESULTS/FUMA/FUMA/EUR/FUMA_PLEIO_SCZ_EA_CF/magma.gsa.out	GOCC_SYNAPTIC_MEMBRANE	SET	361	0.51716	0.071774	0.086244	1.0295e-09	GOCC_SYNAPTIC_MEMBRANE	SET	True	1.0295e-09	17008	2.9397930385700847e-06	5.79768704e-06	True	True	3.0	0.51716	True	True	True
EUR	FUMA_PLEIO_SCZ_EA_CF	EUR/FUMA_PLEIO_SCZ_EA_CF	EUR/SCZ_3TRAIT	SCZ_3TRAIT	explicit_manifest	SCZ_3TRAIT	explicit_manifest	competitive_gene_set	/home/ec2-user/project2/RESULTS/FUMA/FUMA/EUR/FUMA_PLEIO_SCZ_EA_CF/magma.gsa.out	GOMF_VOLTAGE_GATED_MONOATOMI...2	SET	134	0.77714	0.066124	0.14956	1.0297e-07	GOMF_VOLTAGE_GATED_MONOATOMIC_CATION_CHANNEL_ACTIVITY	SET	True	1.0297e-07	17008	2.9397930385700847e-06	0.00010927139764705881	True	True	16.0	0.77714	True	True	True
EUR	FUMA_PLEIO_SCZ_EA_CF	EUR/FUMA_PLEIO_SCZ_EA_CF	EUR/SCZ_3TRAIT	SCZ_3TRAIT	explicit_manifest	SCZ_3TRAIT	explicit_manifest	competitive_gene_set	/home/ec2-user/project2/RESULTS/FUMA/FUMA/EUR/FUMA_PLEIO_SCZ_EA_CF/magma.gsa.out	HOUNKPE_HOUSEKEEPING_GENES	SET	1078	0.21307	0.050073	0.044766	9.7749e-07	HOUNKPE_HOUSEKEEPING_GENES	SET	True	9.7749e-07	17008	2.9397930385700847e-06	0.000639428843076923	True	True	26.0	0.21307	True	True	True
EUR	FUMA_PLEIO_SCZ_EA_CF	EUR/FUMA_PLEIO_SCZ_EA_CF	EUR/SCZ_3TRAIT	SCZ_3TRAIT	explicit_manifest	SCZ_3TRAIT	explicit_manifest	competitive_gene_set	/home/ec2-user/project2/RESULTS/FUMA/FUMA/EUR/FUMA_PLEIO_SCZ_EA_CF/magma.gsa.out	REACTOME_NEURONAL_SYSTEM	SET	381	0.4108	0.058539	0.084379	5.6734e-07	REACTOME_NEURONAL_SYSTEM	SET	True	5.6734e-07	17008	2.9397930385700847e-06	0.0004195355965217391	True	True	23.0	0.4108	True	True	True
